score,rank
130,117407
131,117406
132,117402
133,117401
134,117397
135,117397
136,117395
137,117395
138,117394
139,117392
140,117389
141,117383
142,117381
143,117379
144,117372
145,117366
146,117364
147,117361
148,117358
149,117349
150,117345
151,117340
152,117336
153,117335
154,117334
155,117331
156,117323
157,117318
158,117313
159,117310
160,117306
161,117300
162,117296
163,117288
164,117285
165,117281
166,117274
167,117269
168,117265
169,117258
170,117249
171,117239
172,117232
173,117224
174,117211
175,117201
176,117183
177,117175
178,117163
179,117144
180,117127
181,117115
182,117107
183,117090
184,117076
185,117059
186,117042
187,117024
188,117002
189,116979
190,116963
191,116941
192,116924
193,116899
194,116876
195,116848
196,116825
197,116803
198,116774
199,116741
200,116711
201,116672
202,116642
203,116607
204,116562
205,116523
206,116467
207,116428
208,116380
209,116339
210,116287
211,116234
212,116179
213,116121
214,116055
215,116022
216,115958
217,115901
218,115834
219,115757
220,115699
221,115634
222,115565
223,115483
224,115420
225,115345
226,115255
227,115185
228,115097
229,115017
230,114927
231,114838
232,114750
233,114642
234,114535
235,114410
236,114302
237,114218
238,114108
239,113998
240,113899
241,113778
242,113669
243,113574
244,113462
245,113329
246,113197
247,113088
248,112959
249,112833
250,112714
251,112582
252,112454
253,112333
254,112187
255,112051
256,111925
257,111804
258,111635
259,111495
260,111344
261,111184
262,111025
263,110870
264,110709
265,110557
266,110418
267,110236
268,110074
269,109893
270,109723
271,109571
272,109389
273,109237
274,109033
275,108858
276,108670
277,108487
278,108293
279,108099
280,107897
281,107686
282,107517
283,107315
284,107116
285,106895
286,106712
287,106494
288,106284
289,106058
290,105832
291,105635
292,105410
293,105158
294,104934
295,104713
296,104527
297,104279
298,104060
299,103839
300,103606
301,103329
302,103058
303,102806
304,102545
305,102303
306,102062
307,101804
308,101560
309,101310
310,101048
311,100784
312,100523
313,100289
314,100004
315,99731
316,99451
317,99180
318,98897
319,98627
320,98361
321,98074
322,97771
323,97502
324,97233
325,96930
326,96662
327,96364
328,96084
329,95809
330,95475
331,95200
332,94892
333,94586
334,94263
335,93943
336,93598
337,93273
338,92963
339,92633
340,92302
341,91949
342,91631
343,91270
344,90907
345,90580
346,90227
347,89886
348,89520
349,89167
350,88867
351,88520
352,88153
353,87799
354,87445
355,87116
356,86746
357,86385
358,86053
359,85669
360,85313
361,84950
362,84594
363,84193
364,83851
365,83485
366,83089
367,82719
368,82348
369,81961
370,81599
371,81237
372,80858
373,80466
374,80081
375,79727
376,79349
377,78947
378,78565
379,78165
380,77743
381,77329
382,76944
383,76540
384,76158
385,75755
386,75357
387,75007
388,74641
389,74217
390,73796
391,73396
392,72994
393,72617
394,72209
395,71799
396,71394
397,71023
398,70605
399,70212
400,69792
401,69373
402,69004
403,68605
404,68163
405,67770
406,67363
407,66938
408,66529
409,66122
410,65717
411,65328
412,64900
413,64470
414,64096
415,63704
416,63298
417,62893
418,62502
419,62092
420,61673
421,61243
422,60870
423,60506
424,60117
425,59709
426,59268
427,58869
428,58457
429,58069
430,57714
431,57273
432,56882
433,56516
434,56148
435,55743
436,55356
437,54970
438,54591
439,54207
440,53827
441,53422
442,53055
443,52639
444,52234
445,51864
446,51508
447,51159
448,50793
449,50394
450,50020
451,49672
452,49313
453,48936
454,48596
455,48235
456,47867
457,47483
458,47067
459,46685
460,46345
461,45980
462,45615
463,45231
464,44871
465,44500
466,44131
467,43784
468,43426
469,43011
470,42656
471,42270
472,41927
473,41595
474,41266
475,40911
476,40562
477,40193
478,39823
479,39463
480,39107
481,38757
482,38402
483,38060
484,37712
485,37360
486,37001
487,36685
488,36322
489,35963
490,35620
491,35295
492,34920
493,34567
494,34234
495,33883
496,33556
497,33234
498,32879
499,32535
500,32203
501,31850
502,31495
503,31161
504,30815
505,30478
506,30143
507,29828
508,29482
509,29150
510,28814
511,28493
512,28157
513,27830
514,27485
515,27172
516,26854
517,26527
518,26183
519,25891
520,25580
521,25264
522,24920
523,24606
524,24321
525,24002
526,23694
527,23358
528,23036
529,22735
530,22442
531,22130
532,21797
533,21497
534,21238
535,20920
536,20638
537,20340
538,20052
539,19785
540,19507
541,19256
542,18971
543,18673
544,18397
545,18106
546,17836
547,17572
548,17306
549,17040
550,16806
551,16566
552,16298
553,16024
554,15759
555,15503
556,15250
557,14998
558,14739
559,14473
560,14206
561,13977
562,13716
563,13471
564,13227
565,12977
566,12723
567,12510
568,12290
569,12066
570,11828
571,11598
572,11398
573,11200
574,10983
575,10772
576,10565
577,10347
578,10157
579,9915
580,9721
581,9509
582,9334
583,9114
584,8893
585,8689
586,8497
587,8285
588,8081
589,7902
590,7712
591,7531
592,7345
593,7181
594,6983
595,6822
596,6651
597,6501
598,6344
599,6159
600,5997
601,5843
602,5669
603,5517
604,5362
605,5206
606,5080
607,4925
608,4791
609,4659
610,4548
611,4413
612,4279
613,4151
614,4030
615,3888
616,3759
617,3653
618,3537
619,3417
620,3304
621,3167
622,3044
623,2943
624,2844
625,2752
626,2641
627,2544
628,2446
629,2365
630,2277
631,2182
632,2108
633,2027
634,1950
635,1875
636,1804
637,1722
638,1650
639,1575
640,1493
641,1417
642,1361
643,1308
644,1255
645,1190
646,1155
647,1102
648,1059
649,997
650,953
651,902
652,861
653,813
654,761
655,732
656,701
657,660
658,622
659,592
660,548
661,513
662,484
663,454
664,429
665,405
666,379
667,355
668,329
669,309
670,285
671,269
672,248
673,230
674,214
675,202
676,190
677,178
678,162
679,152
680,139
681,129
682,120
683,105
684,99
685,87
686,81
687,78
688,68
689,62
690,61
691,54
692,49
693,39
694,34
