score,rank
100,74253
101,74253
102,74253
103,74253
104,74251
105,74248
106,74248
107,74247
108,74247
109,74246
110,74245
111,74244
112,74243
113,74242
114,74239
115,74238
116,74238
117,74237
118,74236
119,74235
120,74235
121,74235
122,74234
123,74233
124,74232
125,74232
126,74231
127,74231
128,74231
129,74231
130,74230
131,74229
132,74228
133,74227
134,74227
135,74227
136,74224
137,74221
138,74220
139,74220
140,74219
141,74218
142,74216
143,74213
144,74210
145,74208
146,74206
147,74205
148,74204
149,74204
150,74202
151,74199
152,74197
153,74196
154,74193
155,74190
156,74190
157,74186
158,74185
159,74183
160,74181
161,74180
162,74178
163,74175
164,74173
165,74169
166,74166
167,74163
168,74161
169,74157
170,74156
171,74155
172,74155
173,74152
174,74143
175,74140
176,74131
177,74127
178,74123
179,74120
180,74120
181,74116
182,74113
183,74113
184,74108
185,74106
186,74102
187,74098
188,74092
189,74088
190,74081
191,74080
192,74073
193,74071
194,74067
195,74067
196,74060
197,74053
198,74048
199,74044
200,74031
201,74023
202,74018
203,74002
204,73996
205,73991
206,73984
207,73975
208,73964
209,73952
210,73944
211,73936
212,73923
213,73912
214,73896
215,73881
216,73873
217,73861
218,73845
219,73833
220,73820
221,73799
222,73779
223,73765
224,73745
225,73724
226,73708
227,73690
228,73669
229,73637
230,73619
231,73595
232,73581
233,73559
234,73535
235,73511
236,73497
237,73477
238,73445
239,73417
240,73381
241,73359
242,73333
243,73308
244,73272
245,73239
246,73209
247,73173
248,73129
249,73097
250,73069
251,73029
252,72984
253,72944
254,72908
255,72867
256,72831
257,72788
258,72754
259,72708
260,72661
261,72615
262,72555
263,72504
264,72460
265,72399
266,72352
267,72309
268,72268
269,72211
270,72160
271,72093
272,72039
273,71991
274,71932
275,71876
276,71814
277,71752
278,71688
279,71628
280,71570
281,71510
282,71431
283,71365
284,71273
285,71201
286,71126
287,71057
288,70983
289,70903
290,70813
291,70737
292,70655
293,70574
294,70483
295,70396
296,70312
297,70204
298,70103
299,69990
300,69901
301,69805
302,69718
303,69621
304,69512
305,69403
306,69293
307,69179
308,69072
309,68945
310,68839
311,68719
312,68608
313,68487
314,68375
315,68246
316,68112
317,67985
318,67842
319,67704
320,67568
321,67422
322,67313
323,67176
324,67033
325,66872
326,66728
327,66566
328,66395
329,66245
330,66071
331,65917
332,65762
333,65606
334,65445
335,65289
336,65124
337,64951
338,64763
339,64596
340,64436
341,64290
342,64110
343,63949
344,63749
345,63571
346,63399
347,63226
348,63010
349,62821
350,62625
351,62426
352,62252
353,62068
354,61877
355,61686
356,61483
357,61259
358,61057
359,60860
360,60664
361,60464
362,60255
363,60042
364,59824
365,59620
366,59409
367,59187
368,58991
369,58782
370,58569
371,58380
372,58157
373,57906
374,57697
375,57461
376,57224
377,57005
378,56792
379,56536
380,56279
381,56054
382,55808
383,55557
384,55308
385,55068
386,54818
387,54563
388,54304
389,54052
390,53804
391,53534
392,53312
393,53089
394,52796
395,52556
396,52335
397,52080
398,51834
399,51564
400,51344
401,51102
402,50831
403,50556
404,50324
405,50054
406,49788
407,49541
408,49286
409,49023
410,48755
411,48478
412,48205
413,47953
414,47703
415,47448
416,47184
417,46893
418,46619
419,46338
420,46087
421,45806
422,45531
423,45258
424,44996
425,44726
426,44470
427,44234
428,43953
429,43668
430,43397
431,43130
432,42849
433,42583
434,42316
435,42022
436,41745
437,41467
438,41184
439,40909
440,40626
441,40321
442,40076
443,39791
444,39543
445,39275
446,38987
447,38726
448,38435
449,38185
450,37947
451,37664
452,37423
453,37143
454,36867
455,36607
456,36337
457,36070
458,35805
459,35540
460,35291
461,35015
462,34750
463,34478
464,34219
465,33962
466,33697
467,33429
468,33165
469,32882
470,32627
471,32392
472,32170
473,31914
474,31644
475,31360
476,31092
477,30881
478,30631
479,30368
480,30108
481,29860
482,29639
483,29385
484,29108
485,28861
486,28619
487,28374
488,28087
489,27862
490,27611
491,27369
492,27128
493,26866
494,26640
495,26397
496,26193
497,25979
498,25740
499,25500
500,25264
501,24990
502,24767
503,24516
504,24277
505,24056
506,23841
507,23579
508,23320
509,23090
510,22848
511,22636
512,22371
513,22102
514,21857
515,21615
516,21381
517,21174
518,20969
519,20741
520,20519
521,20294
522,20085
523,19861
524,19627
525,19426
526,19218
527,19005
528,18792
529,18587
530,18370
531,18150
532,17939
533,17718
534,17512
535,17287
536,17050
537,16848
538,16602
539,16375
540,16161
541,15915
542,15699
543,15527
544,15320
545,15103
546,14891
547,14681
548,14486
549,14273
550,14107
551,13934
552,13756
553,13566
554,13345
555,13159
556,12989
557,12817
558,12634
559,12430
560,12255
561,12064
562,11886
563,11699
564,11518
565,11331
566,11154
567,10995
568,10827
569,10659
570,10496
571,10330
572,10170
573,10018
574,9861
575,9706
576,9555
577,9387
578,9232
579,9079
580,8913
581,8768
582,8633
583,8485
584,8331
585,8197
586,8049
587,7910
588,7780
589,7629
590,7462
591,7312
592,7174
593,7030
594,6886
595,6775
596,6649
597,6497
598,6356
599,6223
600,6092
601,5960
602,5845
603,5718
604,5600
605,5473
606,5337
607,5207
608,5073
609,4939
610,4825
611,4702
612,4603
613,4490
614,4381
615,4271
616,4179
617,4080
618,3977
619,3890
620,3787
621,3687
622,3598
623,3492
624,3387
625,3289
626,3205
627,3121
628,3027
629,2939
630,2853
631,2744
632,2655
633,2574
634,2491
635,2408
636,2325
637,2243
638,2147
639,2063
640,1982
641,1905
642,1840
643,1766
644,1691
645,1636
646,1556
647,1499
648,1429
649,1378
650,1326
651,1256
652,1209
653,1169
654,1112
655,1067
656,1017
657,961
658,920
659,867
660,822
661,782
662,737
663,703
664,672
665,638
666,605
667,573
668,551
669,510
670,480
671,449
672,424
673,405
674,384
675,369
676,350
677,331
678,310
679,289
680,268
681,245
682,230
683,207
684,197
685,183
686,162
687,149
688,133
689,120
690,108
691,101
692,86
693,79
694,70
695,57
696,53
697,46
698,42
699,38
700,32
701,30
702,24
703,18
704,15
705,14
706,12
707,12
