score,rank
0,31071
1,29639
2,29639
3,29639
4,29638
5,29637
6,29637
7,29636
8,29635
9,29635
10,29635
11,29635
12,29633
13,29631
14,29630
15,29628
16,29627
17,29626
18,29626
19,29626
20,29626
21,29626
22,29626
23,29626
24,29625
25,29623
26,29622
27,29622
28,29622
29,29621
30,29620
31,29620
32,29620
33,29620
34,29620
35,29619
36,29619
37,29619
38,29619
39,29619
40,29619
41,29619
42,29619
43,29618
44,29617
45,29617
46,29616
47,29616
48,29615
49,29615
50,29614
51,29613
52,29613
53,29612
54,29612
55,29612
56,29611
57,29609
58,29609
59,29609
60,29608
61,29608
62,29607
63,29607
64,29603
65,29602
66,29602
67,29602
68,29602
69,29602
70,29600
71,29600
72,29599
73,29598
74,29597
75,29595
76,29595
77,29594
78,29593
79,29593
80,29592
81,29590
82,29590
83,29590
84,29589
85,29588
86,29588
87,29588
88,29588
89,29588
90,29588
91,29588
92,29588
93,29587
94,29587
95,29586
96,29586
97,29586
98,29585
99,29585
100,29585
101,29585
102,29585
103,29585
104,29585
105,29584
106,29584
107,29584
108,29584
109,29583
110,29583
111,29582
112,29582
113,29582
114,29582
115,29579
116,29579
117,29579
118,29579
119,29579
120,29579
121,29577
122,29577
123,29575
124,29575
125,29574
126,29574
127,29574
128,29574
129,29573
130,29572
131,29572
132,29571
133,29570
134,29569
135,29568
136,29567
137,29567
138,29566
139,29566
140,29563
141,29562
142,29561
143,29560
144,29558
145,29556
146,29554
147,29553
148,29553
149,29552
150,29552
151,29552
152,29550
153,29550
154,29549
155,29546
156,29545
157,29543
158,29543
159,29543
160,29542
161,29539
162,29538
163,29537
164,29537
165,29533
166,29531
167,29531
168,29528
169,29527
170,29526
171,29524
172,29524
173,29523
174,29522
175,29521
176,29520
177,29518
178,29517
179,29512
180,29505
181,29503
182,29498
183,29495
184,29494
185,29491
186,29487
187,29484
188,29481
189,29479
190,29476
191,29474
192,29467
193,29464
194,29461
195,29458
196,29453
197,29447
198,29444
199,29440
200,29436
201,29433
202,29430
203,29422
204,29418
205,29414
206,29411
207,29409
208,29403
209,29398
210,29392
211,29385
212,29380
213,29372
214,29367
215,29363
216,29353
217,29349
218,29345
219,29339
220,29329
221,29320
222,29312
223,29306
224,29294
225,29283
226,29274
227,29265
228,29260
229,29246
230,29234
231,29227
232,29219
233,29209
234,29198
235,29189
236,29186
237,29173
238,29163
239,29146
240,29135
241,29124
242,29116
243,29110
244,29097
245,29087
246,29074
247,29058
248,29039
249,29021
250,29005
251,28991
252,28971
253,28954
254,28931
255,28916
256,28891
257,28879
258,28861
259,28850
260,28824
261,28802
262,28784
263,28758
264,28740
265,28724
266,28700
267,28684
268,28667
269,28637
270,28619
271,28599
272,28581
273,28556
274,28538
275,28508
276,28487
277,28464
278,28439
279,28410
280,28381
281,28347
282,28326
283,28304
284,28275
285,28243
286,28214
287,28182
288,28144
289,28111
290,28076
291,28041
292,28021
293,27991
294,27946
295,27901
296,27869
297,27829
298,27791
299,27743
300,27706
301,27670
302,27630
303,27583
304,27538
305,27498
306,27468
307,27417
308,27379
309,27333
310,27275
311,27228
312,27174
313,27123
314,27069
315,27014
316,26962
317,26921
318,26867
319,26796
320,26733
321,26668
322,26604
323,26549
324,26492
325,26433
326,26367
327,26305
328,26242
329,26170
330,26117
331,26043
332,25978
333,25914
334,25839
335,25762
336,25701
337,25630
338,25565
339,25498
340,25425
341,25347
342,25283
343,25213
344,25148
345,25080
346,25015
347,24939
348,24863
349,24774
350,24701
351,24612
352,24539
353,24442
354,24359
355,24276
356,24205
357,24123
358,24045
359,23959
360,23879
361,23792
362,23710
363,23627
364,23529
365,23421
366,23326
367,23239
368,23160
369,23075
370,22990
371,22886
372,22799
373,22687
374,22592
375,22501
376,22403
377,22323
378,22241
379,22139
380,22041
381,21925
382,21833
383,21723
384,21618
385,21513
386,21408
387,21298
388,21179
389,21066
390,20971
391,20871
392,20765
393,20652
394,20551
395,20451
396,20340
397,20235
398,20123
399,20026
400,19929
401,19807
402,19694
403,19584
404,19456
405,19346
406,19240
407,19120
408,18991
409,18858
410,18751
411,18636
412,18511
413,18373
414,18257
415,18130
416,18019
417,17907
418,17785
419,17661
420,17548
421,17422
422,17307
423,17189
424,17076
425,16946
426,16838
427,16716
428,16608
429,16483
430,16351
431,16241
432,16116
433,15982
434,15865
435,15740
436,15635
437,15526
438,15398
439,15275
440,15156
441,15020
442,14887
443,14757
444,14642
445,14537
446,14419
447,14305
448,14158
449,14046
450,13899
451,13778
452,13646
453,13530
454,13423
455,13324
456,13178
457,13031
458,12917
459,12791
460,12678
461,12568
462,12457
463,12355
464,12242
465,12130
466,12015
467,11880
468,11743
469,11614
470,11493
471,11353
472,11233
473,11085
474,10954
475,10838
476,10726
477,10624
478,10515
479,10395
480,10286
481,10169
482,10046
483,9938
484,9842
485,9729
486,9622
487,9504
488,9393
489,9268
490,9137
491,9046
492,8947
493,8829
494,8721
495,8606
496,8515
497,8400
498,8293
499,8186
500,8093
501,7997
502,7899
503,7797
504,7696
505,7609
506,7504
507,7408
508,7315
509,7228
510,7144
511,7057
512,6954
513,6866
514,6773
515,6697
516,6601
517,6506
518,6419
519,6333
520,6228
521,6146
522,6068
523,5970
524,5883
525,5801
526,5732
527,5649
528,5581
529,5504
530,5436
531,5337
532,5268
533,5194
534,5115
535,5029
536,4945
537,4854
538,4754
539,4674
540,4577
541,4489
542,4407
543,4337
544,4262
545,4195
546,4110
547,4043
548,3969
549,3896
550,3833
551,3765
552,3699
553,3634
554,3573
555,3504
556,3439
557,3359
558,3293
559,3229
560,3165
561,3092
562,3025
563,2959
564,2894
565,2830
566,2760
567,2708
568,2647
569,2589
570,2522
571,2463
572,2418
573,2356
574,2307
575,2251
576,2202
577,2160
578,2098
579,2059
580,2018
581,1964
582,1905
583,1849
584,1816
585,1769
586,1717
587,1652
588,1620
589,1579
590,1535
591,1493
592,1449
593,1422
594,1386
595,1343
596,1312
597,1281
598,1249
599,1213
600,1175
601,1144
602,1101
603,1068
604,1048
605,1021
606,993
607,960
608,928
609,906
610,875
611,848
612,813
613,783
614,754
615,722
616,704
617,676
618,657
619,627
620,601
621,583
622,565
623,542
624,518
625,504
626,480
627,459
628,434
629,410
630,393
631,367
632,348
633,335
634,316
635,301
636,287
637,273
638,259
639,249
640,241
641,234
642,221
643,211
644,199
645,191
646,177
647,168
648,158
649,149
650,137
651,124
652,115
653,103
654,97
655,87
656,80
657,65
658,59
659,56
660,55
661,47
662,46
