score,rank
150,681127
151,681043
152,680957
153,680878
154,680791
155,680694
156,680589
157,680504
158,680412
159,680302
160,680194
161,680095
162,679983
163,679881
164,679761
165,679665
166,679548
167,679460
168,679323
169,679208
170,679088
171,678969
172,678848
173,678727
174,678606
175,678464
176,678341
177,678196
178,678057
179,677905
180,677740
181,677559
182,677418
183,677241
184,677078
185,676901
186,676725
187,676544
188,676315
189,676109
190,675902
191,675687
192,675441
193,675210
194,674993
195,674774
196,674545
197,674290
198,674028
199,673747
200,673457
201,673176
202,672903
203,672627
204,672318
205,671957
206,671637
207,671320
208,670987
209,670636
210,670256
211,669881
212,669520
213,669154
214,668749
215,668357
216,667960
217,667539
218,667134
219,666693
220,666288
221,665860
222,665421
223,664951
224,664495
225,664006
226,663515
227,662993
228,662503
229,662009
230,661447
231,660915
232,660365
233,659792
234,659204
235,658634
236,658003
237,657445
238,656769
239,656156
240,655519
241,654884
242,654267
243,653661
244,652963
245,652271
246,651580
247,650938
248,650189
249,649444
250,648730
251,647989
252,647210
253,646458
254,645719
255,644960
256,644157
257,643378
258,642566
259,641753
260,640930
261,640136
262,639306
263,638456
264,637576
265,636702
266,635744
267,634835
268,633948
269,633005
270,632108
271,631231
272,630256
273,629319
274,628332
275,627322
276,626320
277,625271
278,624219
279,623202
280,622140
281,621073
282,619961
283,618913
284,617839
285,616657
286,615498
287,614413
288,613266
289,612115
290,611000
291,609799
292,608653
293,607478
294,606299
295,605026
296,603755
297,602502
298,601257
299,599960
300,598692
301,597401
302,596181
303,594861
304,593595
305,592306
306,590999
307,589602
308,588199
309,586815
310,585440
311,584050
312,582650
313,581248
314,579750
315,578348
316,576889
317,575411
318,573924
319,572398
320,570817
321,569358
322,567841
323,566297
324,564796
325,563266
326,561688
327,560192
328,558575
329,557047
330,555478
331,553932
332,552293
333,550632
334,549007
335,547340
336,545674
337,543914
338,542218
339,540531
340,538809
341,537085
342,535368
343,533626
344,531892
345,530167
346,528429
347,526692
348,524929
349,523076
350,521271
351,519457
352,517673
353,515838
354,514026
355,512259
356,510446
357,508645
358,506819
359,504978
360,503122
361,501273
362,499392
363,497513
364,495731
365,493899
366,491983
367,490038
368,488084
369,486276
370,484413
371,482442
372,480476
373,478495
374,476592
375,474698
376,472786
377,470793
378,468835
379,466895
380,464919
381,462841
382,460851
383,458882
384,456917
385,454863
386,452914
387,450895
388,448860
389,446825
390,444821
391,442865
392,440845
393,438829
394,436812
395,434761
396,432610
397,430511
398,428410
399,426429
400,424319
401,422233
402,420055
403,418005
404,415913
405,413749
406,411679
407,409582
408,407467
409,405380
410,403195
411,401032
412,398948
413,396744
414,394585
415,392388
416,390265
417,388099
418,385978
419,383795
420,381654
421,379481
422,377206
423,374922
424,372765
425,370575
426,368263
427,365983
428,363727
429,361456
430,359165
431,356903
432,354535
433,352211
434,349914
435,347607
436,345293
437,343015
438,340712
439,338291
440,335836
441,333469
442,331240
443,328900
444,326544
445,324157
446,321717
447,319303
448,316854
449,314431
450,312055
451,309630
452,307161
453,304736
454,302230
455,299775
456,297330
457,294840
458,292391
459,289884
460,287421
461,284937
462,282367
463,279879
464,277213
465,274677
466,272163
467,269656
468,267038
469,264465
470,261977
471,259418
472,256898
473,254386
474,251794
475,249285
476,246783
477,244345
478,241814
479,239278
480,236776
481,234230
482,231658
483,229171
484,226644
485,224215
486,221738
487,219213
488,216732
489,214157
490,211746
491,209280
492,206845
493,204390
494,201791
495,199422
496,197003
497,194605
498,192147
499,189757
500,187310
501,184940
502,182602
503,180146
504,177744
505,175449
506,173023
507,170608
508,168249
509,165966
510,163637
511,161334
512,159068
513,156817
514,154449
515,152206
516,149946
517,147585
518,145334
519,143184
520,140982
521,138878
522,136718
523,134596
524,132390
525,130254
526,128088
527,126019
528,123844
529,121771
530,119781
531,117689
532,115641
533,113640
534,111684
535,109814
536,107938
537,106077
538,104154
539,102276
540,100450
541,98621
542,96810
543,94981
544,93253
545,91414
546,89643
547,87918
548,86251
549,84598
550,82928
551,81231
552,79669
553,78074
554,76466
555,74908
556,73404
557,71861
558,70316
559,68893
560,67397
561,65979
562,64571
563,63106
564,61734
565,60437
566,59152
567,57862
568,56598
569,55342
570,54127
571,52899
572,51672
573,50515
574,49311
575,48195
576,46983
577,45839
578,44745
579,43708
580,42645
581,41571
582,40556
583,39493
584,38477
585,37499
586,36510
587,35635
588,34716
589,33835
590,32966
591,32123
592,31273
593,30395
594,29549
595,28704
596,27977
597,27229
598,26492
599,25787
600,25061
601,24363
602,23663
603,23010
604,22343
605,21660
606,20958
607,20341
608,19752
609,19132
610,18530
611,17940
612,17358
613,16797
614,16247
615,15730
616,15167
617,14643
618,14159
619,13684
620,13205
621,12753
622,12288
623,11839
624,11446
625,11058
626,10623
627,10176
628,9751
629,9387
630,9021
631,8601
632,8259
633,7943
634,7628
635,7293
636,7011
637,6730
638,6446
639,6173
640,5901
641,5631
642,5401
643,5151
644,4906
645,4673
646,4439
647,4203
648,4005
649,3794
650,3621
651,3436
652,3219
653,3048
654,2884
655,2709
656,2540
657,2386
658,2236
659,2098
660,1965
661,1842
662,1720
663,1593
664,1485
665,1361
666,1262
667,1150
668,1054
669,975
670,890
671,807
672,730
673,659
674,596
675,544
676,493
677,442
678,404
679,369
680,326
681,289
682,246
683,211
684,181
685,155
686,135
687,119
688,106
689,93
690,80
691,68
692,54
693,47
