score,rank
150,666000
151,665962
152,665906
153,665846
154,665783
155,665736
156,665705
157,665650
158,665605
159,665552
160,665500
161,665452
162,665391
163,665336
164,665294
165,665242
166,665177
167,665108
168,665047
169,664980
170,664920
171,664860
172,664783
173,664718
174,664641
175,664572
176,664497
177,664443
178,664366
179,664291
180,664204
181,664091
182,663997
183,663917
184,663815
185,663707
186,663618
187,663510
188,663392
189,663266
190,663143
191,663014
192,662891
193,662752
194,662610
195,662477
196,662323
197,662165
198,661996
199,661846
200,661671
201,661484
202,661284
203,661077
204,660900
205,660683
206,660455
207,660247
208,660017
209,659776
210,659509
211,659255
212,658992
213,658744
214,658458
215,658144
216,657835
217,657507
218,657208
219,656876
220,656543
221,656174
222,655786
223,655401
224,654999
225,654589
226,654172
227,653791
228,653381
229,652959
230,652509
231,652056
232,651587
233,651117
234,650647
235,650142
236,649617
237,649086
238,648549
239,648007
240,647452
241,646902
242,646323
243,645707
244,645100
245,644493
246,643848
247,643205
248,642528
249,641822
250,641160
251,640471
252,639764
253,639019
254,638278
255,637556
256,636806
257,636036
258,635223
259,634422
260,633639
261,632793
262,631991
263,631112
264,630265
265,629409
266,628486
267,627606
268,626678
269,625782
270,624788
271,623792
272,622839
273,621851
274,620859
275,619872
276,618773
277,617763
278,616771
279,615660
280,614570
281,613478
282,612386
283,611275
284,610180
285,609049
286,607913
287,606755
288,605564
289,604374
290,603207
291,601964
292,600727
293,599548
294,598337
295,597079
296,595854
297,594536
298,593174
299,591852
300,590544
301,589236
302,587962
303,586626
304,585222
305,583873
306,582450
307,581015
308,579637
309,578269
310,576888
311,575471
312,573961
313,572499
314,571053
315,569542
316,568045
317,566572
318,565002
319,563444
320,561915
321,560351
322,558787
323,557216
324,555585
325,554034
326,552419
327,550773
328,549167
329,547493
330,545794
331,544176
332,542476
333,540837
334,539165
335,537431
336,535711
337,533962
338,532208
339,530484
340,528857
341,527154
342,525379
343,523661
344,521921
345,520201
346,518462
347,516651
348,514857
349,513042
350,511172
351,509337
352,507503
353,505634
354,503764
355,501944
356,500135
357,498299
358,496547
359,494732
360,492907
361,490989
362,489081
363,487170
364,485190
365,483314
366,481351
367,479422
368,477554
369,475693
370,473760
371,471788
372,469868
373,467946
374,466060
375,464067
376,462100
377,460145
378,458238
379,456299
380,454432
381,452448
382,450510
383,448544
384,446563
385,444589
386,442604
387,440566
388,438554
389,436577
390,434585
391,432641
392,430600
393,428637
394,426654
395,424648
396,422594
397,420468
398,418417
399,416417
400,414414
401,412278
402,410312
403,408294
404,406238
405,404217
406,402190
407,400136
408,398112
409,395976
410,393917
411,391795
412,389749
413,387626
414,385515
415,383408
416,381228
417,379097
418,376925
419,374770
420,372630
421,370476
422,368303
423,366154
424,363949
425,361756
426,359538
427,357395
428,355232
429,352995
430,350767
431,348402
432,346172
433,343999
434,341879
435,339616
436,337404
437,335128
438,332806
439,330443
440,328129
441,325928
442,323657
443,321349
444,318935
445,316597
446,314227
447,311862
448,309496
449,307051
450,304690
451,302299
452,299950
453,297546
454,295136
455,292734
456,290399
457,288016
458,285486
459,283053
460,280589
461,278135
462,275707
463,273263
464,270769
465,268259
466,265755
467,263290
468,260723
469,258223
470,255781
471,253279
472,250944
473,248417
474,245858
475,243338
476,240842
477,238393
478,235818
479,233207
480,230688
481,228130
482,225608
483,223073
484,220532
485,217987
486,215475
487,212921
488,210455
489,207886
490,205387
491,202882
492,200315
493,197758
494,195122
495,192596
496,190123
497,187631
498,185077
499,182704
500,180232
501,177754
502,175327
503,172919
504,170493
505,168082
506,165658
507,163268
508,160871
509,158484
510,156139
511,153829
512,151537
513,149300
514,146970
515,144676
516,142343
517,140041
518,137792
519,135551
520,133369
521,131231
522,129038
523,126940
524,124857
525,122666
526,120563
527,118488
528,116439
529,114342
530,112306
531,110277
532,108386
533,106424
534,104521
535,102601
536,100722
537,98857
538,96989
539,95162
540,93374
541,91627
542,89872
543,88128
544,86433
545,84781
546,83093
547,81425
548,79758
549,78109
550,76535
551,74897
552,73415
553,71855
554,70326
555,68861
556,67403
557,65942
558,64556
559,63234
560,61868
561,60500
562,59184
563,57955
564,56667
565,55382
566,54147
567,52916
568,51645
569,50519
570,49410
571,48309
572,47164
573,46081
574,44936
575,43882
576,42812
577,41757
578,40727
579,39755
580,38795
581,37816
582,36865
583,35898
584,34999
585,34116
586,33227
587,32382
588,31515
589,30724
590,29931
591,29149
592,28339
593,27527
594,26778
595,26045
596,25300
597,24595
598,23889
599,23201
600,22548
601,21858
602,21199
603,20568
604,19945
605,19289
606,18713
607,18158
608,17605
609,17055
610,16515
611,16013
612,15500
613,15000
614,14569
615,14095
616,13603
617,13182
618,12752
619,12315
620,11875
621,11469
622,11073
623,10686
624,10295
625,9936
626,9572
627,9207
628,8860
629,8573
630,8257
631,7925
632,7631
633,7341
634,7063
635,6769
636,6476
637,6221
638,5967
639,5694
640,5429
641,5198
642,4957
643,4745
644,4514
645,4313
646,4118
647,3917
648,3726
649,3565
650,3386
651,3221
652,3044
653,2880
654,2733
655,2578
656,2440
657,2290
658,2133
659,1997
660,1883
661,1752
662,1649
663,1534
664,1427
665,1330
666,1242
667,1172
668,1098
669,1028
670,944
671,872
672,818
673,744
674,682
675,620
676,571
677,523
678,482
679,438
680,398
681,362
682,324
683,296
684,272
685,253
686,228
687,209
688,182
689,166
690,152
691,133
692,114
693,104
694,79
695,61
696,50
697,45
