score,rank
123,212262
124,212261
125,212257
126,212255
127,212254
128,212253
129,212252
130,212251
131,212250
133,212248
134,212247
135,212245
137,212243
138,212242
139,212240
140,212237
142,212236
144,212234
145,212230
146,212224
147,212223
148,212220
150,212218
152,212215
154,212212
155,212211
156,212210
157,212207
158,212205
159,212200
160,212199
161,212196
162,212195
163,212194
164,212192
165,212191
166,212190
167,212188
168,212187
170,212186
171,212182
172,212180
173,212178
174,212176
175,212175
176,212172
177,212168
178,212163
179,212154
181,212153
182,212150
183,212149
184,212146
185,212143
186,212141
187,212132
188,212127
189,212123
190,212118
191,212114
192,212110
193,212103
194,212098
195,212092
196,212084
197,212076
198,212066
199,212062
200,212055
201,212046
202,212039
203,212031
204,212021
205,212006
206,211998
207,211987
208,211970
209,211961
210,211948
211,211927
212,211910
213,211896
214,211879
215,211862
216,211843
217,211817
218,211802
219,211780
220,211749
221,211729
222,211706
223,211667
224,211647
225,211619
226,211577
227,211541
228,211511
229,211474
230,211438
231,211414
232,211364
233,211325
234,211290
235,211256
236,211211
237,211170
238,211121
239,211073
240,211026
241,210974
242,210924
243,210855
244,210791
245,210739
246,210679
247,210621
248,210548
249,210472
250,210411
251,210342
252,210267
253,210202
254,210123
255,210044
256,209961
257,209892
258,209807
259,209723
260,209647
261,209550
262,209472
263,209387
264,209288
265,209184
266,209068
267,208954
268,208847
269,208722
270,208604
271,208483
272,208378
273,208257
274,208136
275,208000
276,207872
277,207750
278,207599
279,207444
280,207319
281,207169
282,207012
283,206849
284,206682
285,206523
286,206342
287,206188
288,206014
289,205837
290,205666
291,205476
292,205294
293,205126
294,204940
295,204755
296,204570
297,204368
298,204169
299,203972
300,203767
301,203537
302,203311
303,203077
304,202850
305,202611
306,202378
307,202166
308,201935
309,201693
310,201439
311,201174
312,200919
313,200648
314,200379
315,200099
316,199813
317,199510
318,199209
319,198935
320,198648
321,198337
322,198019
323,197722
324,197399
325,197063
326,196734
327,196388
328,196060
329,195709
330,195340
331,194993
332,194602
333,194242
334,193856
335,193491
336,193088
337,192702
338,192308
339,191899
340,191501
341,191077
342,190680
343,190217
344,189758
345,189301
346,188860
347,188362
348,187873
349,187418
350,186974
351,186499
352,186023
353,185500
354,185022
355,184493
356,183934
357,183400
358,182835
359,182255
360,181672
361,181088
362,180557
363,179951
364,179330
365,178746
366,178138
367,177483
368,176895
369,176315
370,175705
371,175081
372,174447
373,173778
374,173152
375,172480
376,171818
377,171144
378,170467
379,169748
380,169051
381,168293
382,167514
383,166779
384,165977
385,165210
386,164443
387,163691
388,162913
389,162095
390,161283
391,160480
392,159655
393,158893
394,158083
395,157294
396,156456
397,155632
398,154758
399,153906
400,152997
401,152155
402,151265
403,150378
404,149507
405,148629
406,147759
407,146858
408,145941
409,145027
410,144102
411,143212
412,142290
413,141378
414,140477
415,139546
416,138602
417,137627
418,136631
419,135674
420,134733
421,133788
422,132799
423,131850
424,130875
425,129910
426,128917
427,127994
428,127082
429,126102
430,125131
431,124092
432,123056
433,122120
434,121117
435,120104
436,119108
437,118140
438,117152
439,116116
440,115095
441,114124
442,113121
443,112151
444,111156
445,110163
446,109227
447,108261
448,107207
449,106176
450,105222
451,104239
452,103312
453,102357
454,101350
455,100412
456,99489
457,98540
458,97558
459,96597
460,95658
461,94706
462,93763
463,92816
464,91915
465,90997
466,90073
467,89189
468,88193
469,87278
470,86404
471,85507
472,84565
473,83696
474,82784
475,81905
476,81021
477,80158
478,79331
479,78475
480,77602
481,76728
482,75894
483,75060
484,74179
485,73334
486,72502
487,71693
488,70863
489,70056
490,69246
491,68454
492,67705
493,66962
494,66184
495,65396
496,64631
497,63894
498,63158
499,62389
500,61624
501,60898
502,60192
503,59519
504,58797
505,58064
506,57345
507,56660
508,55967
509,55260
510,54564
511,53852
512,53203
513,52527
514,51857
515,51173
516,50529
517,49844
518,49223
519,48578
520,47936
521,47244
522,46625
523,46069
524,45443
525,44829
526,44201
527,43594
528,42970
529,42387
530,41804
531,41241
532,40679
533,40077
534,39500
535,38964
536,38417
537,37847
538,37291
539,36711
540,36140
541,35589
542,35087
543,34538
544,34021
545,33484
546,32984
547,32480
548,32016
549,31524
550,31012
551,30481
552,30046
553,29527
554,29078
555,28638
556,28162
557,27683
558,27241
559,26776
560,26340
561,25915
562,25472
563,25008
564,24537
565,24126
566,23703
567,23284
568,22854
569,22425
570,22005
571,21605
572,21185
573,20786
574,20365
575,20010
576,19640
577,19251
578,18859
579,18514
580,18154
581,17748
582,17391
583,17029
584,16703
585,16350
586,16004
587,15639
588,15295
589,14961
590,14641
591,14318
592,13958
593,13635
594,13286
595,12948
596,12639
597,12354
598,12071
599,11720
600,11440
601,11172
602,10889
603,10571
604,10297
605,10012
606,9728
607,9442
608,9189
609,8928
610,8671
611,8422
612,8191
613,7959
614,7720
615,7491
616,7236
617,6991
618,6783
619,6549
620,6338
621,6145
622,5941
623,5730
624,5504
625,5282
626,5095
627,4905
628,4718
629,4548
630,4350
631,4180
632,4016
633,3840
634,3693
635,3548
636,3384
637,3213
638,3067
639,2930
640,2819
641,2686
642,2566
643,2450
644,2341
645,2210
646,2085
647,1969
648,1860
649,1757
650,1654
651,1560
652,1486
653,1424
654,1336
655,1269
656,1191
657,1110
658,1040
659,975
660,905
661,860
662,819
663,759
664,704
665,661
666,613
667,575
668,530
669,479
670,443
671,396
672,362
673,336
674,310
675,285
676,260
677,238
678,214
679,198
680,177
681,161
682,140
683,124
684,112
685,101
686,88
687,82
688,77
689,71
690,59
