score,rank
0,75641
101,73043
102,73042
103,73042
104,73042
105,73042
106,73042
107,73042
108,73041
109,73041
110,73041
111,73039
112,73039
113,73039
114,73039
115,73039
116,73038
117,73038
118,73038
119,73038
120,73038
121,73038
122,73035
123,73034
124,73033
125,73033
126,73033
127,73033
128,73032
129,73031
130,73031
131,73030
132,73030
133,73029
134,73029
135,73029
136,73028
137,73025
138,73025
139,73024
140,73024
141,73021
142,73019
143,73018
144,73017
145,73016
146,73015
147,73014
148,73013
149,73011
150,73006
151,73005
152,73003
153,73003
154,73003
155,73003
156,73001
157,72998
158,72995
159,72993
160,72989
161,72987
162,72984
163,72983
164,72981
165,72978
166,72976
167,72975
168,72972
169,72972
170,72969
171,72966
172,72962
173,72961
174,72960
175,72957
176,72954
177,72951
178,72945
179,72943
180,72937
181,72933
182,72928
183,72922
184,72917
185,72912
186,72908
187,72902
188,72894
189,72885
190,72883
191,72883
192,72876
193,72870
194,72861
195,72857
196,72852
197,72848
198,72844
199,72830
200,72820
201,72813
202,72803
203,72799
204,72789
205,72776
206,72770
207,72759
208,72748
209,72733
210,72720
211,72707
212,72692
213,72682
214,72678
215,72664
216,72652
217,72635
218,72620
219,72602
220,72588
221,72571
222,72551
223,72533
224,72514
225,72501
226,72489
227,72479
228,72456
229,72432
230,72413
231,72395
232,72366
233,72339
234,72313
235,72282
236,72255
237,72224
238,72180
239,72153
240,72111
241,72076
242,72049
243,72021
244,71979
245,71929
246,71884
247,71849
248,71795
249,71749
250,71715
251,71673
252,71632
253,71593
254,71536
255,71474
256,71422
257,71364
258,71311
259,71251
260,71201
261,71154
262,71095
263,71047
264,71002
265,70944
266,70883
267,70834
268,70753
269,70685
270,70611
271,70547
272,70485
273,70414
274,70343
275,70276
276,70184
277,70117
278,70042
279,69938
280,69861
281,69776
282,69698
283,69622
284,69538
285,69440
286,69349
287,69258
288,69169
289,69088
290,69007
291,68901
292,68790
293,68702
294,68578
295,68475
296,68374
297,68263
298,68137
299,68006
300,67896
301,67796
302,67692
303,67587
304,67464
305,67331
306,67191
307,67057
308,66932
309,66809
310,66671
311,66525
312,66380
313,66222
314,66070
315,65932
316,65806
317,65676
318,65520
319,65347
320,65200
321,65045
322,64868
323,64716
324,64542
325,64374
326,64225
327,64039
328,63876
329,63705
330,63533
331,63361
332,63200
333,63020
334,62835
335,62662
336,62463
337,62288
338,62082
339,61902
340,61727
341,61558
342,61358
343,61171
344,60955
345,60754
346,60556
347,60333
348,60128
349,59928
350,59688
351,59499
352,59267
353,59043
354,58836
355,58624
356,58378
357,58147
358,57892
359,57659
360,57443
361,57185
362,56966
363,56728
364,56487
365,56239
366,56025
367,55783
368,55533
369,55298
370,55074
371,54799
372,54570
373,54331
374,54070
375,53788
376,53539
377,53256
378,52988
379,52746
380,52481
381,52239
382,51949
383,51689
384,51390
385,51107
386,50830
387,50540
388,50267
389,49969
390,49684
391,49396
392,49113
393,48806
394,48506
395,48232
396,47936
397,47646
398,47367
399,47030
400,46717
401,46430
402,46130
403,45835
404,45536
405,45239
406,44918
407,44622
408,44329
409,44028
410,43717
411,43416
412,43126
413,42832
414,42525
415,42210
416,41922
417,41598
418,41294
419,40989
420,40655
421,40350
422,40031
423,39716
424,39379
425,39063
426,38756
427,38484
428,38199
429,37881
430,37556
431,37242
432,36942
433,36625
434,36298
435,35968
436,35640
437,35322
438,35024
439,34706
440,34394
441,34073
442,33763
443,33486
444,33174
445,32857
446,32584
447,32296
448,31964
449,31672
450,31353
451,31023
452,30696
453,30386
454,30092
455,29781
456,29479
457,29166
458,28868
459,28589
460,28325
461,28056
462,27773
463,27475
464,27201
465,26892
466,26580
467,26271
468,25991
469,25701
470,25400
471,25064
472,24766
473,24478
474,24165
475,23891
476,23594
477,23332
478,23028
479,22730
480,22432
481,22180
482,21898
483,21628
484,21377
485,21124
486,20820
487,20539
488,20262
489,20002
490,19747
491,19484
492,19238
493,18981
494,18738
495,18479
496,18217
497,17994
498,17737
499,17471
500,17255
501,17006
502,16760
503,16521
504,16277
505,16038
506,15835
507,15560
508,15341
509,15119
510,14911
511,14683
512,14462
513,14253
514,14056
515,13830
516,13636
517,13424
518,13217
519,13008
520,12807
521,12584
522,12390
523,12213
524,12009
525,11823
526,11638
527,11417
528,11229
529,11027
530,10835
531,10671
532,10463
533,10297
534,10108
535,9929
536,9768
537,9587
538,9419
539,9251
540,9074
541,8894
542,8733
543,8573
544,8410
545,8257
546,8084
547,7923
548,7767
549,7625
550,7487
551,7350
552,7205
553,7055
554,6937
555,6803
556,6663
557,6513
558,6357
559,6214
560,6065
561,5919
562,5777
563,5652
564,5547
565,5424
566,5294
567,5184
568,5076
569,4948
570,4844
571,4730
572,4617
573,4503
574,4392
575,4298
576,4184
577,4062
578,3966
579,3869
580,3768
581,3668
582,3573
583,3485
584,3383
585,3310
586,3215
587,3118
588,3043
589,2963
590,2873
591,2786
592,2702
593,2617
594,2551
595,2490
596,2401
597,2323
598,2268
599,2211
600,2134
601,2060
602,1996
603,1938
604,1880
605,1812
606,1768
607,1716
608,1680
609,1616
610,1559
611,1495
612,1441
613,1387
614,1355
615,1315
616,1265
617,1213
618,1163
619,1129
620,1084
621,1043
622,1009
623,966
624,929
625,890
626,847
627,811
628,772
629,740
630,712
631,689
632,660
633,626
634,596
635,560
636,531
637,494
638,462
639,435
640,417
641,385
642,372
643,348
644,333
645,314
646,299
647,280
648,261
649,242
650,225
651,212
652,201
653,187
654,175
655,166
656,157
657,147
658,134
659,117
660,104
661,91
662,83
663,78
664,62
665,52
666,49
667,40
668,32
669,30
670,27
671,25
672,24
673,18
674,16
675,12
676,10
677,7
678,6
