score,rank
639,1547
640,1473
641,1398
642,1323
643,1262
644,1202
645,1146
646,1072
647,1020
648,965
649,900
650,840
651,792
652,758
653,725
654,690
655,647
656,613
657,581
658,547
659,512
660,481
661,455
662,431
663,398
664,372
665,349
666,320
667,298
668,281
669,255
670,231
671,207
672,191
673,170
674,153
675,129
676,121
677,108
678,93
679,81
680,77
681,64
682,54
683,52
