score,rank
150,708817
151,708763
152,708700
153,708654
154,708590
155,708530
156,708465
157,708396
158,708344
159,708285
160,708230
161,708152
162,708085
163,708013
164,707942
165,707879
166,707801
167,707728
168,707658
169,707581
170,707517
171,707458
172,707371
173,707288
174,707199
175,707131
176,707036
177,706953
178,706865
179,706773
180,706691
181,706593
182,706500
183,706407
184,706314
185,706206
186,706088
187,705983
188,705861
189,705742
190,705606
191,705473
192,705355
193,705218
194,705071
195,704928
196,704762
197,704599
198,704421
199,704226
200,704030
201,703844
202,703677
203,703475
204,703253
205,703053
206,702834
207,702622
208,702411
209,702180
210,701925
211,701677
212,701405
213,701129
214,700835
215,700515
216,700180
217,699873
218,699534
219,699202
220,698872
221,698477
222,698130
223,697726
224,697315
225,696912
226,696487
227,696064
228,695643
229,695201
230,694766
231,694300
232,693856
233,693345
234,692883
235,692358
236,691862
237,691311
238,690792
239,690218
240,689645
241,689045
242,688434
243,687839
244,687192
245,686549
246,685893
247,685211
248,684520
249,683826
250,683141
251,682397
252,681634
253,680889
254,680109
255,679367
256,678603
257,677756
258,676896
259,676074
260,675274
261,674429
262,673616
263,672751
264,671828
265,670929
266,670000
267,669089
268,668156
269,667206
270,666259
271,665240
272,664230
273,663227
274,662211
275,661150
276,660138
277,659058
278,657994
279,656882
280,655801
281,654668
282,653469
283,652313
284,651202
285,650068
286,648840
287,647655
288,646470
289,645302
290,644144
291,642970
292,641773
293,640536
294,639358
295,638108
296,636827
297,635546
298,634262
299,633010
300,631748
301,630400
302,629060
303,627718
304,626376
305,625007
306,623655
307,622293
308,620863
309,619531
310,618090
311,616698
312,615237
313,613752
314,612340
315,610783
316,609320
317,607866
318,606359
319,604880
320,603354
321,601719
322,600122
323,598589
324,597024
325,595467
326,593851
327,592357
328,590798
329,589172
330,587533
331,585928
332,584284
333,582632
334,580983
335,579307
336,577647
337,575903
338,574240
339,572533
340,570818
341,569116
342,567296
343,565557
344,563769
345,562011
346,560282
347,558479
348,556680
349,554924
350,553107
351,551285
352,549372
353,547538
354,545788
355,543880
356,542076
357,540195
358,538370
359,536405
360,534516
361,532627
362,530710
363,528850
364,526928
365,525015
366,523092
367,521068
368,519146
369,517181
370,515250
371,513315
372,511275
373,509232
374,507240
375,505267
376,503183
377,501144
378,499016
379,496967
380,494934
381,492946
382,490899
383,488746
384,486644
385,484448
386,482390
387,480299
388,478205
389,476059
390,473913
391,471745
392,469546
393,467399
394,465194
395,463049
396,460861
397,458790
398,456634
399,454397
400,452241
401,450053
402,447804
403,445536
404,443418
405,441194
406,439067
407,436866
408,434644
409,432427
410,430178
411,427958
412,425686
413,423503
414,421322
415,419038
416,416717
417,414469
418,412144
419,409833
420,407568
421,405315
422,402959
423,400668
424,398438
425,396137
426,393689
427,391402
428,389047
429,386752
430,384323
431,381954
432,379622
433,377247
434,374853
435,372451
436,370055
437,367589
438,365211
439,362882
440,360436
441,358087
442,355637
443,353164
444,350639
445,348162
446,345790
447,343286
448,340859
449,338403
450,335901
451,333288
452,330810
453,328227
454,325763
455,323278
456,320832
457,318265
458,315763
459,313244
460,310713
461,308170
462,305537
463,302989
464,300345
465,297805
466,295249
467,292650
468,290152
469,287513
470,284930
471,282414
472,279775
473,277076
474,274549
475,271958
476,269428
477,266827
478,264159
479,261516
480,258911
481,256330
482,253710
483,250972
484,248389
485,245813
486,243180
487,240618
488,238003
489,235327
490,232741
491,230122
492,227556
493,225009
494,222307
495,219764
496,217217
497,214681
498,212208
499,209712
500,207249
501,204727
502,202209
503,199692
504,197124
505,194538
506,191978
507,189507
508,186998
509,184581
510,182093
511,179648
512,177192
513,174778
514,172335
515,169920
516,167542
517,165109
518,162826
519,160416
520,158113
521,155759
522,153379
523,151124
524,148825
525,146675
526,144473
527,142144
528,139820
529,137547
530,135253
531,133133
532,130940
533,128864
534,126669
535,124513
536,122392
537,120393
538,118314
539,116334
540,114371
541,112342
542,110348
543,108398
544,106419
545,104507
546,102599
547,100763
548,98917
549,97065
550,95234
551,93504
552,91710
553,89973
554,88222
555,86490
556,84793
557,83029
558,81333
559,79736
560,78152
561,76537
562,74923
563,73386
564,71876
565,70355
566,68919
567,67502
568,66081
569,64642
570,63253
571,61839
572,60460
573,59088
574,57822
575,56545
576,55227
577,53949
578,52729
579,51463
580,50296
581,49105
582,47914
583,46737
584,45649
585,44596
586,43525
587,42448
588,41416
589,40361
590,39387
591,38406
592,37363
593,36445
594,35532
595,34583
596,33675
597,32786
598,31892
599,31003
600,30192
601,29374
602,28573
603,27781
604,26992
605,26217
606,25531
607,24794
608,24089
609,23416
610,22764
611,22084
612,21454
613,20792
614,20142
615,19501
616,18913
617,18339
618,17753
619,17185
620,16628
621,16117
622,15594
623,15077
624,14548
625,14076
626,13561
627,13060
628,12609
629,12165
630,11726
631,11285
632,10874
633,10451
634,10024
635,9622
636,9220
637,8871
638,8530
639,8174
640,7863
641,7520
642,7230
643,6892
644,6580
645,6311
646,6059
647,5759
648,5503
649,5287
650,5027
651,4781
652,4525
653,4305
654,4079
655,3848
656,3657
657,3438
658,3233
659,3041
660,2887
661,2696
662,2540
663,2382
664,2255
665,2101
666,1991
667,1861
668,1741
669,1628
670,1500
671,1396
672,1278
673,1174
674,1082
675,980
676,899
677,823
678,752
679,696
680,637
681,569
682,505
683,447
684,408
685,375
686,332
687,298
688,268
689,234
690,198
691,171
692,145
693,123
694,102
695,85
696,70
697,56
