score,rank
401,129364
402,128948
403,128503
404,128007
405,127543
406,127067
407,126607
408,126113
409,125656
410,125186
411,124695
412,124211
413,123709
414,123211
415,122733
416,122226
417,121686
418,121181
419,120637
420,120122
421,119606
422,119091
423,118552
424,117985
425,117444
426,116902
427,116331
428,115778
429,115171
430,114611
431,114034
432,113490
433,112913
434,112335
435,111714
436,111130
437,110501
438,109920
439,109313
440,108709
441,108122
442,107497
443,106877
444,106286
445,105659
446,105066
447,104455
448,103863
449,103240
450,102616
451,101979
452,101363
453,100719
454,100090
455,99475
456,98826
457,98150
458,97505
459,96873
460,96266
461,95622
462,94965
463,94291
464,93632
465,92942
466,92259
467,91565
468,90939
469,90283
470,89567
471,88879
472,88227
473,87550
474,86902
475,86200
476,85499
477,84836
478,84139
479,83454
480,82762
481,82062
482,81351
483,80653
484,79965
485,79287
486,78583
487,77932
488,77244
489,76544
490,75871
491,75208
492,74508
493,73817
494,73086
495,72384
496,71691
497,71044
498,70354
499,69661
500,69009
501,68329
502,67689
503,67037
504,66355
505,65683
506,65003
507,64331
508,63699
509,63028
510,62391
511,61740
512,61078
513,60466
514,59845
515,59190
516,58515
517,57920
518,57296
519,56662
520,56002
521,55350
522,54717
523,54122
524,53482
525,52839
526,52177
527,51540
528,50905
529,50310
530,49685
531,49079
532,48423
533,47848
534,47263
535,46695
536,46089
537,45512
538,44898
539,44321
540,43706
541,43132
542,42561
543,42036
544,41495
545,40943
546,40364
547,39805
548,39243
549,38659
550,38107
551,37532
552,36980
553,36434
554,35858
555,35325
556,34745
557,34225
558,33708
559,33157
560,32630
561,32100
562,31551
563,31069
564,30562
565,30102
566,29615
567,29088
568,28579
569,28037
570,27506
571,27047
572,26560
573,26096
574,25620
575,25157
576,24660
577,24149
578,23639
579,23209
580,22748
581,22295
582,21818
583,21361
584,20919
585,20496
586,20073
587,19640
588,19218
589,18768
590,18344
591,17922
592,17526
593,17125
594,16722
595,16316
596,15928
597,15557
598,15183
599,14785
600,14366
601,13988
602,13604
603,13232
604,12897
605,12554
606,12157
607,11828
608,11475
609,11116
610,10758
611,10413
612,10095
613,9773
614,9470
615,9170
616,8877
617,8598
618,8312
619,8038
620,7776
621,7485
622,7204
623,6940
624,6686
625,6443
626,6196
627,5983
628,5741
629,5506
630,5284
631,5085
632,4875
633,4657
634,4450
635,4268
636,4055
637,3850
638,3668
639,3489
640,3332
641,3175
642,3022
643,2855
644,2712
645,2558
646,2426
647,2294
648,2162
649,2013
650,1904
651,1795
652,1706
653,1610
654,1526
655,1430
656,1341
657,1264
658,1195
659,1109
660,1037
661,976
662,905
663,844
664,786
665,732
666,669
667,620
668,571
669,530
670,482
671,442
672,405
673,369
674,333
675,300
676,266
677,232
678,205
679,188
680,167
681,145
682,125
683,109
684,95
685,81
686,72
687,54
688,47
689,39
690,33
691,28
692,22
693,19
694,14
695,13
