score,rank
417,41814
418,41435
419,41043
420,40650
421,40254
422,39876
423,39491
424,39104
425,38710
426,38313
427,37929
428,37552
429,37182
430,36875
431,36477
432,36129
433,35765
434,35412
435,35073
436,34692
437,34350
438,34013
439,33671
440,33298
441,32940
442,32591
443,32253
444,31903
445,31548
446,31215
447,30891
448,30578
449,30233
450,29911
451,29587
452,29247
453,28932
454,28620
455,28294
456,27934
457,27608
458,27271
459,26915
460,26588
461,26275
462,25962
463,25662
464,25370
465,25029
466,24710
467,24440
468,24144
469,23833
470,23549
471,23269
472,22971
473,22685
474,22402
475,22138
476,21811
477,21538
478,21260
479,20977
480,20684
481,20415
482,20153
483,19891
484,19608
485,19332
486,19080
487,18822
488,18582
489,18309
490,18069
491,17800
492,17550
493,17315
494,17068
495,16837
496,16583
497,16338
498,16127
499,15874
500,15637
501,15399
502,15170
503,14927
504,14719
505,14512
506,14301
507,14084
508,13865
509,13648
510,13432
511,13195
512,12981
513,12784
514,12576
515,12358
516,12177
517,11987
518,11816
519,11602
520,11410
521,11231
522,11022
523,10811
524,10611
525,10427
526,10219
527,10041
528,9860
529,9665
530,9471
531,9313
532,9134
533,8953
534,8781
535,8617
536,8448
537,8283
538,8108
539,7947
540,7807
541,7647
542,7493
543,7351
544,7172
545,6988
546,6829
547,6695
548,6535
549,6400
550,6255
551,6107
552,5953
553,5831
554,5710
555,5583
556,5478
557,5353
558,5210
559,5109
560,4989
561,4883
562,4772
563,4640
564,4512
565,4412
566,4307
567,4178
568,4055
569,3943
570,3818
571,3720
572,3627
573,3542
574,3446
575,3363
576,3254
577,3144
578,3052
579,2959
580,2865
581,2797
582,2710
583,2632
584,2542
585,2473
586,2390
587,2316
588,2232
589,2144
590,2075
591,2008
592,1937
593,1885
594,1829
595,1751
596,1683
597,1632
598,1570
599,1503
600,1455
601,1402
602,1345
603,1298
604,1241
605,1197
606,1168
607,1126
608,1080
609,1043
610,1002
611,959
612,924
613,887
614,846
615,800
616,756
617,722
618,693
619,656
620,627
621,596
622,568
623,532
624,502
625,483
626,456
627,440
628,415
629,392
630,369
631,355
632,338
633,317
634,297
635,281
636,256
637,241
638,229
639,215
640,207
641,195
642,187
643,173
644,161
645,147
646,137
647,125
648,115
649,108
650,99
651,95
652,84
653,78
654,74
655,72
656,68
657,62
658,58
659,52
660,45
661,38
662,34
663,30
664,28
665,22
666,21
667,18
669,17
670,14
672,13
