score,rank
0,30457
1,30377
2,30377
3,30377
4,30377
5,30377
6,30320
7,30320
8,30320
9,30320
10,30320
11,30320
12,30320
13,30320
14,30320
15,30320
16,30267
17,30267
18,30267
19,30260
20,30259
21,30172
22,30172
23,30172
24,30172
25,30172
26,30172
27,30171
28,30171
29,30171
30,30171
31,30171
32,30170
33,30170
34,30169
35,30169
36,30169
37,30169
38,30169
39,30169
40,30169
41,30169
42,30169
43,30169
44,30169
45,30169
46,30169
47,30169
48,30169
49,30169
50,30168
51,30168
52,30168
53,30168
54,30168
55,30168
56,30168
57,30168
58,30167
59,30167
60,30167
61,30167
62,30167
63,30167
64,30167
65,30167
66,30167
67,30167
68,30167
69,30167
70,30167
71,30167
72,30167
73,30166
74,30166
75,30166
76,30166
77,30166
78,30166
79,30166
80,30166
81,30166
82,30166
83,30164
84,30164
85,30164
86,30164
87,30164
88,30164
89,30164
90,30164
91,30164
92,30163
93,30163
94,30163
95,30163
96,30163
97,30163
98,30163
99,30163
100,30163
101,30163
102,30163
103,30162
104,30162
105,30162
106,30162
107,30162
108,30162
109,30161
110,30161
111,30161
112,30161
113,30161
114,30161
115,30161
116,30161
117,30160
118,30160
119,30160
120,30160
121,30160
122,30160
123,30160
124,30160
125,30160
126,30160
127,30160
128,30160
129,30160
130,30160
131,30160
132,30160
133,30160
134,30160
135,30160
136,30160
137,30160
138,30160
139,30160
140,30160
141,30160
142,30160
143,30160
144,30160
145,30159
146,30159
147,30159
148,30158
149,30158
150,30158
151,30158
152,30158
153,30158
154,30158
155,30158
156,30158
157,30158
158,30158
159,30158
160,30158
161,30158
162,30158
163,30158
164,30158
165,30158
166,30158
167,30158
168,30158
169,30158
170,30158
171,30158
172,30158
173,30158
174,30158
175,30158
176,30158
177,30158
178,30158
179,30157
180,30157
181,30155
182,30155
183,30154
184,30153
185,30153
186,30153
187,30153
188,30153
189,30153
190,30153
191,30153
192,30153
193,30151
194,30151
195,30151
196,30151
197,30150
198,30149
199,30148
200,30147
201,30145
202,30144
203,30142
204,30140
205,30140
206,30140
207,30137
208,30136
209,30134
210,30133
211,30129
212,30125
213,30122
214,30122
215,30118
216,30113
217,30113
218,30106
219,30102
220,30099
221,30096
222,30091
223,30085
224,30081
225,30072
226,30069
227,30065
228,30056
229,30045
230,30040
231,30035
232,30029
233,30023
234,30018
235,30009
236,30002
237,29991
238,29979
239,29968
240,29951
241,29941
242,29925
243,29910
244,29896
245,29883
246,29866
247,29847
248,29823
249,29801
250,29775
251,29750
252,29729
253,29693
254,29661
255,29635
256,29607
257,29566
258,29538
259,29500
260,29466
261,29428
262,29384
263,29338
264,29302
265,29256
266,29215
267,29168
268,29120
269,29079
270,29027
271,28974
272,28928
273,28868
274,28812
275,28752
276,28695
277,28628
278,28558
279,28488
280,28413
281,28348
282,28264
283,28184
284,28096
285,28012
286,27926
287,27849
288,27762
289,27662
290,27569
291,27480
292,27391
293,27303
294,27207
295,27104
296,27001
297,26905
298,26803
299,26715
300,26609
301,26509
302,26419
303,26326
304,26224
305,26116
306,26018
307,25909
308,25786
309,25670
310,25569
311,25454
312,25337
313,25209
314,25083
315,24956
316,24822
317,24705
318,24574
319,24465
320,24356
321,24236
322,24115
323,23998
324,23874
325,23752
326,23633
327,23499
328,23351
329,23217
330,23064
331,22925
332,22769
333,22634
334,22506
335,22378
336,22232
337,22087
338,21944
339,21794
340,21648
341,21504
342,21359
343,21214
344,21051
345,20911
346,20772
347,20629
348,20473
349,20290
350,20164
351,20028
352,19884
353,19748
354,19595
355,19455
356,19305
357,19147
358,18989
359,18844
360,18700
361,18564
362,18413
363,18270
364,18128
365,17969
366,17811
367,17654
368,17516
369,17365
370,17231
371,17090
372,16946
373,16801
374,16648
375,16502
376,16368
377,16239
378,16090
379,15920
380,15763
381,15610
382,15467
383,15336
384,15205
385,15069
386,14914
387,14761
388,14619
389,14512
390,14375
391,14247
392,14116
393,13989
394,13846
395,13698
396,13556
397,13392
398,13268
399,13149
400,13015
401,12887
402,12754
403,12610
404,12476
405,12357
406,12237
407,12126
408,11975
409,11851
410,11714
411,11564
412,11442
413,11327
414,11202
415,11069
416,10951
417,10823
418,10698
419,10579
420,10443
421,10315
422,10173
423,10047
424,9933
425,9809
426,9681
427,9553
428,9444
429,9337
430,9218
431,9110
432,8991
433,8879
434,8767
435,8657
436,8546
437,8436
438,8345
439,8231
440,8142
441,8033
442,7932
443,7808
444,7712
445,7610
446,7521
447,7409
448,7323
449,7234
450,7147
451,7057
452,6969
453,6878
454,6785
455,6703
456,6607
457,6535
458,6447
459,6362
460,6276
461,6186
462,6098
463,6017
464,5943
465,5853
466,5764
467,5671
468,5595
469,5522
470,5425
471,5347
472,5264
473,5188
474,5120
475,5035
476,4979
477,4919
478,4835
479,4762
480,4677
481,4596
482,4507
483,4433
484,4364
485,4292
486,4222
487,4147
488,4066
489,3984
490,3930
491,3875
492,3816
493,3757
494,3696
495,3641
496,3575
497,3509
498,3448
499,3394
500,3339
501,3279
502,3226
503,3176
504,3115
505,3062
506,3013
507,2966
508,2914
509,2846
510,2787
511,2744
512,2696
513,2638
514,2583
515,2541
516,2501
517,2450
518,2394
519,2359
520,2311
521,2253
522,2202
523,2157
524,2115
525,2074
526,2036
527,1996
528,1957
529,1922
530,1876
531,1843
532,1807
533,1774
534,1731
535,1697
536,1652
537,1614
538,1575
539,1541
540,1509
541,1477
542,1438
543,1386
544,1360
545,1323
546,1289
547,1262
548,1224
549,1208
550,1180
551,1147
552,1124
553,1090
554,1062
555,1028
556,995
557,971
558,939
559,912
560,888
561,860
562,836
563,820
564,795
565,776
566,760
567,734
568,712
569,697
570,672
571,653
572,631
573,609
574,592
575,567
576,544
577,535
578,520
579,507
580,491
581,465
582,451
583,436
584,421
