score,rank
642,306
643,288
644,262
645,242
646,223
647,209
648,196
649,181
650,159
651,151
652,135
653,125
654,114
655,102
656,94
657,89
658,81
659,75
660,68
661,64
662,61
663,56
664,48
665,42
666,38
667,34
668,30
669,27
670,22
671,22
672,19
673,17
674,15
