score,rank
150,594771
151,594737
152,594710
153,594684
154,594662
155,594635
156,594593
157,594550
158,594517
159,594488
160,594453
161,594411
162,594380
163,594343
164,594295
165,594258
166,594221
167,594184
168,594141
169,594086
170,594034
171,593976
172,593921
173,593874
174,593827
175,593764
176,593712
177,593655
178,593602
179,593536
180,593474
181,593415
182,593337
183,593271
184,593180
185,593106
186,593027
187,592949
188,592865
189,592784
190,592717
191,592627
192,592547
193,592454
194,592349
195,592252
196,592143
197,592049
198,591938
199,591846
200,591720
201,591596
202,591473
203,591326
204,591187
205,591054
206,590898
207,590756
208,590597
209,590444
210,590273
211,590113
212,589951
213,589767
214,589594
215,589411
216,589217
217,589012
218,588808
219,588588
220,588385
221,588135
222,587897
223,587633
224,587380
225,587137
226,586873
227,586591
228,586321
229,586023
230,585732
231,585443
232,585166
233,584863
234,584551
235,584226
236,583893
237,583562
238,583199
239,582842
240,582490
241,582123
242,581708
243,581308
244,580898
245,580491
246,580032
247,579578
248,579141
249,578711
250,578246
251,577783
252,577286
253,576773
254,576254
255,575739
256,575230
257,574733
258,574159
259,573630
260,573062
261,572471
262,571847
263,571226
264,570610
265,569985
266,569340
267,568701
268,568025
269,567374
270,566718
271,565958
272,565250
273,564503
274,563746
275,562951
276,562208
277,561445
278,560645
279,559867
280,559080
281,558203
282,557323
283,556444
284,555534
285,554687
286,553733
287,552821
288,551886
289,550954
290,550014
291,549039
292,548063
293,547053
294,546021
295,545029
296,544003
297,542989
298,541900
299,540857
300,539784
301,538688
302,537617
303,536503
304,535343
305,534210
306,533023
307,531828
308,530568
309,529306
310,528110
311,526869
312,525637
313,524403
314,523157
315,521881
316,520578
317,519199
318,517871
319,516447
320,515141
321,513777
322,512378
323,510951
324,509464
325,508031
326,506608
327,505207
328,503690
329,502153
330,500657
331,499211
332,497634
333,496030
334,494544
335,492957
336,491423
337,489897
338,488311
339,486696
340,485153
341,483570
342,481977
343,480433
344,478826
345,477203
346,475584
347,473941
348,472306
349,470528
350,468909
351,467290
352,465641
353,464009
354,462353
355,460588
356,458899
357,457204
358,455453
359,453762
360,452076
361,450346
362,448534
363,446812
364,445041
365,443325
366,441514
367,439717
368,437978
369,436186
370,434360
371,432550
372,430840
373,429032
374,427244
375,425449
376,423649
377,421882
378,420079
379,418276
380,416490
381,414633
382,412816
383,411013
384,409127
385,407312
386,405481
387,403675
388,401865
389,399993
390,398197
391,396289
392,394377
393,392489
394,390579
395,388679
396,386812
397,384851
398,382945
399,381015
400,379144
401,377236
402,375237
403,373266
404,371259
405,369320
406,367331
407,365355
408,363331
409,361427
410,359467
411,357483
412,355460
413,353425
414,351342
415,349294
416,347264
417,345125
418,343094
419,341049
420,339016
421,336932
422,334703
423,332560
424,330433
425,328257
426,326075
427,323955
428,321800
429,319618
430,317399
431,315145
432,312940
433,310698
434,308367
435,306118
436,303872
437,301611
438,299296
439,297105
440,294689
441,292419
442,290066
443,287708
444,285383
445,283054
446,280649
447,278287
448,275853
449,273591
450,271267
451,268895
452,266474
453,264066
454,261653
455,259213
456,256773
457,254367
458,251927
459,249494
460,247047
461,244585
462,242111
463,239657
464,237257
465,234792
466,232292
467,229742
468,227190
469,224757
470,222304
471,219868
472,217476
473,215066
474,212638
475,210173
476,207700
477,205291
478,202776
479,200272
480,197882
481,195426
482,192985
483,190641
484,188196
485,185849
486,183406
487,181001
488,178726
489,176398
490,173993
491,171678
492,169329
493,167035
494,164717
495,162407
496,160019
497,157737
498,155419
499,153223
500,150917
501,148599
502,146371
503,144227
504,141997
505,139714
506,137541
507,135391
508,133264
509,131134
510,129051
511,126968
512,124940
513,122905
514,120884
515,118855
516,116807
517,114812
518,112801
519,110819
520,108929
521,106956
522,105116
523,103159
524,101293
525,99504
526,97635
527,95830
528,94066
529,92351
530,90626
531,88985
532,87265
533,85612
534,83946
535,82330
536,80635
537,79003
538,77413
539,75869
540,74306
541,72803
542,71317
543,69849
544,68402
545,66952
546,65540
547,64172
548,62818
549,61469
550,60132
551,58772
552,57498
553,56252
554,55000
555,53786
556,52582
557,51371
558,50102
559,48891
560,47769
561,46666
562,45559
563,44367
564,43335
565,42283
566,41290
567,40283
568,39307
569,38368
570,37404
571,36444
572,35529
573,34599
574,33691
575,32789
576,31948
577,31116
578,30209
579,29368
580,28545
581,27731
582,26937
583,26183
584,25453
585,24714
586,24009
587,23311
588,22673
589,22011
590,21378
591,20748
592,20153
593,19497
594,18874
595,18295
596,17702
597,17161
598,16536
599,16019
600,15488
601,14970
602,14457
603,13961
604,13488
605,13072
606,12632
607,12198
608,11762
609,11296
610,10837
611,10471
612,10057
613,9688
614,9316
615,8964
616,8598
617,8234
618,7850
619,7484
620,7171
621,6851
622,6563
623,6265
624,5987
625,5695
626,5435
627,5164
628,4905
629,4685
630,4458
631,4218
632,3975
633,3758
634,3570
635,3385
636,3212
637,3016
638,2829
639,2669
640,2522
641,2387
642,2236
643,2107
644,1962
645,1840
646,1713
647,1595
648,1487
649,1367
650,1258
651,1157
652,1061
653,972
654,886
655,810
656,751
657,693
658,635
659,582
660,535
661,493
662,452
663,415
664,381
665,351
666,314
667,292
668,254
669,223
670,191
671,178
672,158
673,138
674,120
675,103
676,93
677,79
678,70
679,63
680,55
681,42
