score,rank
0,90087
1,89318
2,89318
3,89317
4,89312
5,89312
6,89309
7,89296
8,89295
9,89273
10,89224
11,89220
12,89141
13,89081
14,89069
15,88998
16,88939
17,88907
18,88829
19,88786
20,88756
21,88710
22,88684
23,88657
24,88624
25,88605
26,88579
27,88561
28,88546
29,88536
30,88525
31,88514
32,88509
33,88504
34,88503
35,88496
36,88495
37,88495
38,88493
39,88493
40,88491
41,88490
42,88490
43,88490
44,88489
45,88489
46,88489
47,88489
48,88487
49,88487
50,88487
51,88486
52,88486
53,88486
54,88486
55,88486
56,88485
57,88484
58,88484
59,88484
60,88483
61,88483
62,88483
63,88481
64,88481
65,88479
66,88478
67,88476
68,88476
69,88475
70,88475
71,88475
72,88475
73,88475
74,88475
75,88475
76,88473
77,88473
78,88473
79,88473
80,88473
81,88473
82,88473
83,88473
84,88473
85,88473
86,88473
87,88472
88,88471
89,88469
90,88469
91,88469
92,88469
93,88468
94,88468
95,88468
96,88468
97,88467
98,88464
99,88464
100,88464
101,88464
102,88462
103,88462
104,88462
105,88462
106,88462
107,88461
108,88460
109,88458
110,88457
111,88457
112,88457
113,88457
114,88457
115,88457
116,88457
117,88457
118,88457
119,88457
120,88457
121,88455
122,88455
123,88453
124,88452
125,88451
126,88451
127,88451
128,88451
129,88451
130,88451
131,88449
132,88449
133,88449
134,88449
135,88449
136,88447
137,88445
138,88443
139,88442
140,88442
141,88441
142,88441
143,88441
144,88441
145,88440
146,88440
147,88440
148,88439
149,88438
150,88437
151,88437
152,88435
153,88433
154,88430
155,88430
156,88430
157,88426
158,88426
159,88426
160,88425
161,88423
162,88422
163,88420
164,88419
165,88418
166,88417
167,88417
168,88415
169,88415
170,88413
171,88413
172,88412
173,88412
174,88410
175,88407
176,88406
177,88403
178,88402
179,88398
180,88398
181,88397
182,88397
183,88396
184,88394
185,88388
186,88386
187,88383
188,88382
189,88381
190,88380
191,88380
192,88376
193,88373
194,88372
195,88372
196,88371
197,88370
198,88367
199,88361
200,88358
201,88356
202,88351
203,88347
204,88343
205,88342
206,88338
207,88333
208,88329
209,88325
210,88316
211,88312
212,88308
213,88304
214,88299
215,88295
216,88285
217,88281
218,88277
219,88272
220,88267
221,88262
222,88251
223,88247
224,88241
225,88234
226,88226
227,88220
228,88210
229,88199
230,88193
231,88184
232,88180
233,88162
234,88150
235,88138
236,88129
237,88120
238,88107
239,88091
240,88068
241,88048
242,88038
243,88013
244,87999
245,87986
246,87974
247,87958
248,87936
249,87920
250,87906
251,87889
252,87870
253,87848
254,87824
255,87800
256,87771
257,87744
258,87720
259,87689
260,87655
261,87629
262,87598
263,87582
264,87556
265,87520
266,87492
267,87450
268,87419
269,87373
270,87340
271,87304
272,87267
273,87233
274,87190
275,87147
276,87096
277,87059
278,87024
279,86980
280,86934
281,86887
282,86847
283,86805
284,86746
285,86687
286,86630
287,86565
288,86512
289,86452
290,86401
291,86348
292,86280
293,86209
294,86152
295,86087
296,86019
297,85964
298,85877
299,85801
300,85716
301,85645
302,85561
303,85476
304,85373
305,85291
306,85193
307,85091
308,84993
309,84878
310,84772
311,84667
312,84553
313,84455
314,84345
315,84232
316,84130
317,84026
318,83922
319,83815
320,83699
321,83584
322,83461
323,83318
324,83197
325,83074
326,82942
327,82800
328,82660
329,82510
330,82359
331,82210
332,82041
333,81919
334,81740
335,81568
336,81394
337,81239
338,81084
339,80907
340,80735
341,80556
342,80366
343,80159
344,79975
345,79762
346,79567
347,79381
348,79151
349,78949
350,78726
351,78527
352,78302
353,78096
354,77865
355,77628
356,77397
357,77152
358,76891
359,76642
360,76393
361,76133
362,75893
363,75629
364,75342
365,75091
366,74802
367,74535
368,74265
369,73995
370,73691
371,73404
372,73106
373,72799
374,72512
375,72192
376,71879
377,71560
378,71254
379,70943
380,70623
381,70302
382,69972
383,69659
384,69321
385,68994
386,68633
387,68315
388,67970
389,67618
390,67298
391,66908
392,66558
393,66212
394,65837
395,65470
396,65115
397,64771
398,64432
399,64063
400,63710
401,63323
402,62940
403,62536
404,62138
405,61752
406,61379
407,60970
408,60583
409,60179
410,59809
411,59418
412,59035
413,58637
414,58195
415,57766
416,57361
417,56983
418,56538
419,56106
420,55695
421,55274
422,54903
423,54484
424,54053
425,53640
426,53203
427,52774
428,52353
429,51923
430,51478
431,51062
432,50659
433,50211
434,49759
435,49297
436,48861
437,48428
438,47987
439,47529
440,47120
441,46695
442,46295
443,45829
444,45401
445,44980
446,44526
447,44086
448,43634
449,43215
450,42769
451,42331
452,41898
453,41474
454,41021
455,40583
456,40158
457,39746
458,39331
459,38918
460,38473
461,38057
462,37600
463,37131
464,36706
465,36286
466,35813
467,35380
468,34933
469,34503
470,34039
471,33608
472,33209
473,32773
474,32336
475,31904
476,31499
477,31045
478,30562
479,30161
480,29735
481,29326
482,28879
483,28474
484,28079
485,27688
486,27290
487,26905
488,26535
489,26151
490,25773
491,25379
492,24987
493,24559
494,24166
495,23762
496,23352
497,22989
498,22633
499,22281
500,21892
501,21524
502,21129
503,20764
504,20413
505,20069
506,19725
507,19402
508,19090
509,18755
510,18431
511,18102
512,17764
513,17475
514,17173
515,16885
516,16562
517,16289
518,15990
519,15705
520,15392
521,15116
522,14850
523,14577
524,14309
525,14044
526,13793
527,13532
528,13266
529,13017
530,12768
531,12500
532,12272
533,12026
534,11799
535,11559
536,11354
537,11111
538,10904
539,10698
540,10483
541,10264
542,10081
543,9871
544,9642
545,9435
546,9238
547,9052
548,8877
549,8699
550,8471
551,8302
552,8116
553,7951
554,7787
555,7645
556,7485
557,7325
558,7156
559,6968
560,6823
561,6651
562,6507
563,6358
564,6229
565,6084
566,5962
567,5796
568,5640
569,5492
570,5348
571,5205
572,5082
573,4944
574,4822
575,4703
576,4587
577,4496
578,4365
579,4238
580,4125
581,4009
582,3886
583,3784
584,3679
585,3563
586,3458
587,3361
588,3260
589,3179
590,3064
591,2965
592,2878
593,2779
594,2701
595,2629
596,2556
597,2481
598,2405
599,2313
600,2238
601,2160
602,2091
603,2019
604,1935
605,1881
606,1821
607,1760
608,1689
609,1615
610,1554
611,1490
612,1443
613,1399
614,1338
615,1274
616,1220
617,1168
618,1115
619,1068
620,1019
621,977
622,948
623,913
624,862
625,829
626,791
627,750
628,716
629,680
630,655
631,615
632,587
633,554
634,527
635,510
636,476
637,454
638,423
639,391
640,372
641,346
642,326
643,306
644,287
645,268
646,249
647,242
648,224
649,209
650,192
651,170
652,154
653,141
654,132
655,115
656,106
657,95
658,87
659,77
660,68
661,60
662,52
663,50
664,48
665,41
666,39
667,37
668,33
