score,rank
639,3202
640,3037
641,2890
642,2747
643,2602
644,2456
645,2300
646,2178
647,2062
648,1921
649,1831
650,1730
651,1632
652,1534
653,1446
654,1350
655,1274
656,1186
657,1105
658,1029
659,952
660,885
661,807
662,737
663,685
664,630
665,565
666,525
667,484
668,447
669,413
670,373
671,334
672,302
673,272
674,245
675,213
676,192
677,170
678,152
679,138
680,128
681,112
682,101
683,85
684,72
685,60
686,50
687,42
688,37
689,34
690,30
691,25
692,22
