score,rank
130,54707
131,54706
132,54704
133,54701
134,54697
135,54694
136,54693
137,54690
138,54686
139,54684
140,54682
141,54675
142,54672
143,54670
144,54666
145,54666
146,54661
147,54655
148,54650
149,54645
150,54637
151,54630
152,54624
153,54618
154,54614
155,54608
156,54602
157,54597
158,54588
159,54584
160,54577
161,54568
162,54564
163,54555
164,54549
165,54538
166,54526
167,54515
168,54511
169,54500
170,54494
171,54485
172,54477
173,54468
174,54464
175,54454
176,54439
177,54427
178,54414
179,54396
180,54387
181,54372
182,54356
183,54346
184,54332
185,54308
186,54289
187,54274
188,54257
189,54234
190,54207
191,54184
192,54161
193,54140
194,54128
195,54104
196,54076
197,54052
198,54028
199,54003
200,53970
201,53934
202,53904
203,53866
204,53836
205,53800
206,53764
207,53718
208,53680
209,53646
210,53613
211,53561
212,53525
213,53474
214,53415
215,53374
216,53335
217,53290
218,53257
219,53205
220,53147
221,53092
222,53048
223,52989
224,52936
225,52881
226,52836
227,52783
228,52712
229,52644
230,52588
231,52531
232,52459
233,52396
234,52318
235,52238
236,52159
237,52071
238,51996
239,51906
240,51824
241,51743
242,51670
243,51588
244,51480
245,51390
246,51318
247,51207
248,51111
249,51016
250,50917
251,50828
252,50722
253,50628
254,50516
255,50402
256,50285
257,50180
258,50084
259,49982
260,49873
261,49753
262,49647
263,49513
264,49401
265,49281
266,49153
267,49030
268,48908
269,48765
270,48617
271,48498
272,48350
273,48218
274,48074
275,47942
276,47810
277,47673
278,47520
279,47378
280,47232
281,47106
282,46955
283,46805
284,46649
285,46493
286,46360
287,46217
288,46068
289,45889
290,45732
291,45567
292,45404
293,45237
294,45054
295,44865
296,44719
297,44544
298,44376
299,44188
300,43993
301,43814
302,43636
303,43464
304,43275
305,43103
306,42937
307,42748
308,42559
309,42381
310,42188
311,41990
312,41794
313,41618
314,41407
315,41216
316,41014
317,40823
318,40659
319,40458
320,40253
321,40040
322,39849
323,39631
324,39441
325,39231
326,38996
327,38798
328,38613
329,38417
330,38214
331,38005
332,37804
333,37602
334,37392
335,37174
336,36963
337,36754
338,36561
339,36339
340,36124
341,35909
342,35687
343,35497
344,35280
345,35063
346,34848
347,34651
348,34418
349,34208
350,34017
351,33798
352,33621
353,33420
354,33221
355,33024
356,32816
357,32601
358,32412
359,32200
360,31991
361,31794
362,31584
363,31364
364,31160
365,30946
366,30732
367,30541
368,30334
369,30115
370,29916
371,29740
372,29518
373,29328
374,29137
375,28920
376,28722
377,28531
378,28318
379,28139
380,27950
381,27728
382,27529
383,27331
384,27119
385,26897
386,26698
387,26477
388,26267
389,26016
390,25818
391,25614
392,25411
393,25218
394,25032
395,24830
396,24655
397,24466
398,24262
399,24069
400,23877
401,23673
402,23497
403,23313
404,23148
405,22977
406,22737
407,22570
408,22396
409,22203
410,22013
411,21832
412,21640
413,21458
414,21295
415,21102
416,20908
417,20723
418,20536
419,20367
420,20191
421,19996
422,19800
423,19608
424,19436
425,19248
426,19057
427,18888
428,18697
429,18518
430,18361
431,18177
432,18015
433,17849
434,17663
435,17478
436,17316
437,17133
438,16982
439,16791
440,16613
441,16458
442,16286
443,16123
444,15943
445,15791
446,15644
447,15465
448,15299
449,15145
450,15000
451,14841
452,14662
453,14512
454,14332
455,14191
456,14044
457,13894
458,13724
459,13559
460,13407
461,13262
462,13129
463,12988
464,12852
465,12684
466,12571
467,12430
468,12297
469,12136
470,12004
471,11859
472,11728
473,11611
474,11473
475,11338
476,11211
477,11071
478,10919
479,10774
480,10649
481,10495
482,10349
483,10223
484,10074
485,9938
486,9809
487,9696
488,9551
489,9425
490,9321
491,9189
492,9066
493,8945
494,8819
495,8714
496,8595
497,8471
498,8355
499,8229
500,8108
501,7967
502,7855
503,7739
504,7638
505,7524
506,7390
507,7279
508,7177
509,7058
510,6935
511,6816
512,6703
513,6600
514,6497
515,6400
516,6303
517,6210
518,6103
519,5991
520,5882
521,5787
522,5694
523,5616
524,5533
525,5454
526,5358
527,5260
528,5178
529,5096
530,5015
531,4921
532,4846
533,4763
534,4667
535,4583
536,4510
537,4429
538,4351
539,4263
540,4176
541,4109
542,4022
543,3930
544,3859
545,3765
546,3684
547,3615
548,3538
549,3466
550,3403
551,3342
552,3284
553,3201
554,3132
555,3063
556,2986
557,2921
558,2856
559,2800
560,2735
561,2669
562,2610
563,2548
564,2486
565,2423
566,2375
567,2312
568,2268
569,2215
570,2162
571,2112
572,2045
573,1995
574,1933
575,1866
576,1820
577,1772
578,1719
579,1663
580,1590
581,1550
582,1497
583,1453
584,1422
585,1376
586,1333
587,1295
588,1256
589,1212
590,1170
591,1139
592,1102
593,1053
594,1025
595,987
596,961
597,930
598,903
599,873
600,846
601,799
602,771
603,739
604,713
605,687
606,665
607,634
608,609
609,580
610,553
611,521
612,500
613,481
614,462
615,443
616,426
617,400
618,389
619,367
620,348
621,335
622,317
623,299
624,285
625,263
626,247
627,234
628,212
629,204
630,194
631,184
632,174
633,162
634,153
635,145
636,139
637,124
638,118
639,109
640,105
641,96
642,91
643,87
644,83
645,77
646,67
647,59
648,57
649,52
650,46
651,41
652,37
653,33
654,29
655,29
656,25
657,23
658,21
659,19
