score,rank
154,44247
158,44246
160,44244
161,44240
164,44239
165,44238
168,44237
169,44234
170,44231
171,44230
172,44228
173,44226
174,44224
175,44223
180,44219
182,44217
184,44214
185,44213
186,44211
187,44209
188,44208
189,44205
190,44202
191,44200
192,44199
193,44197
194,44194
195,44192
196,44190
197,44186
198,44182
199,44178
200,44174
201,44168
202,44163
203,44158
204,44155
205,44152
206,44143
207,44139
208,44135
209,44129
210,44121
211,44109
212,44104
213,44093
214,44080
215,44073
216,44063
217,44049
218,44043
219,44037
220,44024
221,44008
222,43996
223,43979
224,43964
225,43951
226,43938
227,43918
228,43900
229,43883
230,43866
231,43850
232,43835
233,43818
234,43793
235,43774
236,43752
237,43727
238,43705
239,43679
240,43648
241,43626
242,43599
243,43574
244,43543
245,43499
246,43466
247,43431
248,43389
249,43354
250,43305
251,43262
252,43224
253,43177
254,43136
255,43090
256,43042
257,42997
258,42949
259,42895
260,42834
261,42793
262,42740
263,42692
264,42634
265,42569
266,42502
267,42437
268,42376
269,42309
270,42250
271,42184
272,42131
273,42072
274,42009
275,41948
276,41878
277,41819
278,41755
279,41686
280,41615
281,41538
282,41454
283,41361
284,41261
285,41179
286,41092
287,41016
288,40924
289,40833
290,40742
291,40657
292,40554
293,40451
294,40352
295,40261
296,40174
297,40076
298,39954
299,39852
300,39740
301,39647
302,39536
303,39435
304,39322
305,39222
306,39114
307,39018
308,38913
309,38804
310,38661
311,38528
312,38406
313,38281
314,38154
315,38034
316,37903
317,37782
318,37632
319,37503
320,37372
321,37266
322,37126
323,36994
324,36849
325,36732
326,36597
327,36472
328,36337
329,36207
330,36060
331,35917
332,35785
333,35649
334,35523
335,35383
336,35237
337,35077
338,34939
339,34775
340,34641
341,34502
342,34364
343,34207
344,34044
345,33894
346,33744
347,33580
348,33419
349,33251
350,33075
351,32915
352,32757
353,32595
354,32434
355,32256
356,32095
357,31913
358,31746
359,31572
360,31395
361,31209
362,31049
363,30883
364,30683
365,30486
366,30309
367,30136
368,29943
369,29764
370,29599
371,29443
372,29253
373,29083
374,28896
375,28700
376,28513
377,28333
378,28153
379,27964
380,27770
381,27571
382,27392
383,27218
384,27029
385,26849
386,26652
387,26460
388,26287
389,26096
390,25895
391,25700
392,25505
393,25299
394,25138
395,24951
396,24773
397,24585
398,24423
399,24226
400,24018
401,23816
402,23619
403,23435
404,23226
405,23055
406,22862
407,22650
408,22471
409,22323
410,22125
411,21906
412,21706
413,21508
414,21319
415,21124
416,20954
417,20755
418,20533
419,20324
420,20129
421,19947
422,19770
423,19597
424,19424
425,19215
426,19036
427,18848
428,18662
429,18491
430,18288
431,18102
432,17923
433,17736
434,17545
435,17365
436,17164
437,16994
438,16809
439,16639
440,16455
441,16279
442,16117
443,15935
444,15768
445,15576
446,15406
447,15213
448,15052
449,14877
450,14716
451,14520
452,14332
453,14148
454,13979
455,13830
456,13673
457,13509
458,13332
459,13167
460,13023
461,12882
462,12714
463,12555
464,12394
465,12229
466,12094
467,11962
468,11810
469,11655
470,11492
471,11352
472,11241
473,11101
474,10966
475,10828
476,10691
477,10584
478,10438
479,10314
480,10174
481,10061
482,9928
483,9796
484,9669
485,9554
486,9397
487,9257
488,9142
489,9032
490,8925
491,8806
492,8676
493,8569
494,8444
495,8336
496,8219
497,8086
498,7987
499,7878
500,7758
501,7670
502,7584
503,7474
504,7364
505,7263
506,7168
507,7061
508,6945
509,6841
510,6726
511,6638
512,6552
513,6442
514,6354
515,6249
516,6172
517,6073
518,5987
519,5899
520,5791
521,5688
522,5598
523,5515
524,5426
525,5330
526,5261
527,5188
528,5104
529,5010
530,4927
531,4849
532,4755
533,4667
534,4578
535,4513
536,4438
537,4341
538,4257
539,4185
540,4090
541,4022
542,3937
543,3861
544,3787
545,3717
546,3650
547,3587
548,3520
549,3451
550,3390
551,3315
552,3245
553,3182
554,3128
555,3064
556,3001
557,2945
558,2891
559,2829
560,2768
561,2703
562,2647
563,2590
564,2525
565,2458
566,2418
567,2359
568,2308
569,2246
570,2197
571,2145
572,2094
573,2055
574,2010
575,1964
576,1908
577,1857
578,1811
579,1769
580,1715
581,1661
582,1622
583,1574
584,1526
585,1480
586,1443
587,1403
588,1369
589,1334
590,1307
591,1275
592,1237
593,1206
594,1180
595,1151
596,1103
597,1067
598,1029
599,995
600,969
601,925
602,895
603,862
604,830
605,798
606,772
607,741
608,723
609,704
610,679
611,650
612,623
613,600
614,576
615,549
616,524
617,510
618,485
619,463
620,445
621,425
622,413
623,392
624,375
625,361
626,348
627,330
628,318
629,305
630,292
631,277
632,254
633,244
634,234
635,217
636,210
637,196
638,189
639,177
640,162
641,152
642,141
643,133
644,124
645,116
646,111
647,104
648,93
649,86
650,82
651,81
652,75
653,71
654,63
655,62
656,58
657,56
658,53
