score,rank
150,19622
151,19621
152,19620
153,19619
154,19617
155,19614
157,19611
159,19609
162,19608
163,19606
164,19605
165,19603
166,19600
167,19596
168,19594
169,19591
170,19590
171,19589
172,19588
173,19587
174,19586
175,19583
176,19582
177,19580
178,19578
179,19576
180,19574
181,19573
183,19567
184,19565
185,19563
186,19562
187,19561
188,19558
189,19556
191,19552
192,19551
193,19549
194,19546
195,19543
196,19542
197,19541
198,19537
199,19533
200,19528
201,19525
202,19522
203,19517
204,19511
205,19506
206,19503
207,19500
208,19496
209,19492
210,19485
211,19484
212,19477
213,19471
214,19464
215,19460
216,19454
217,19451
218,19443
219,19432
220,19424
221,19416
222,19408
223,19398
224,19383
225,19373
226,19362
227,19355
228,19342
229,19327
230,19319
231,19306
232,19297
233,19283
234,19273
235,19258
236,19244
237,19230
238,19217
239,19202
240,19188
241,19174
242,19157
243,19144
244,19124
245,19103
246,19085
247,19056
248,19026
249,19003
250,18984
251,18957
252,18935
253,18915
254,18892
255,18871
256,18846
257,18826
258,18799
259,18765
260,18729
261,18694
262,18663
263,18631
264,18608
265,18579
266,18551
267,18515
268,18470
269,18438
270,18401
271,18376
272,18331
273,18297
274,18250
275,18213
276,18181
277,18136
278,18097
279,18058
280,18002
281,17963
282,17896
283,17846
284,17802
285,17749
286,17698
287,17659
288,17601
289,17548
290,17498
291,17442
292,17378
293,17326
294,17272
295,17206
296,17161
297,17103
298,17028
299,16962
300,16904
301,16838
302,16770
303,16707
304,16644
305,16579
306,16514
307,16439
308,16355
309,16289
310,16225
311,16174
312,16115
313,16066
314,15999
315,15918
316,15855
317,15786
318,15689
319,15626
320,15551
321,15475
322,15409
323,15329
324,15252
325,15163
326,15080
327,15003
328,14924
329,14847
330,14773
331,14703
332,14616
333,14537
334,14445
335,14354
336,14261
337,14164
338,14055
339,13970
340,13893
341,13809
342,13730
343,13643
344,13539
345,13431
346,13353
347,13257
348,13164
349,13071
350,12992
351,12916
352,12821
353,12719
354,12628
355,12539
356,12455
357,12352
358,12265
359,12173
360,12081
361,11990
362,11913
363,11821
364,11717
365,11614
366,11519
367,11424
368,11339
369,11233
370,11125
371,11020
372,10938
373,10847
374,10753
375,10668
376,10554
377,10459
378,10377
379,10300
380,10219
381,10140
382,10067
383,9992
384,9900
385,9819
386,9727
387,9640
388,9548
389,9472
390,9378
391,9278
392,9192
393,9093
394,9028
395,8945
396,8857
397,8768
398,8666
399,8575
400,8493
401,8409
402,8337
403,8241
404,8167
405,8094
406,8017
407,7937
408,7880
409,7808
410,7726
411,7632
412,7535
413,7442
414,7359
415,7273
416,7184
417,7097
418,7011
419,6930
420,6862
421,6772
422,6697
423,6619
424,6555
425,6486
426,6424
427,6350
428,6280
429,6226
430,6154
431,6093
432,6024
433,5953
434,5888
435,5827
436,5753
437,5683
438,5616
439,5550
440,5484
441,5406
442,5333
443,5264
444,5193
445,5125
446,5048
447,4980
448,4922
449,4865
450,4806
451,4740
452,4690
453,4622
454,4545
455,4481
456,4422
457,4364
458,4298
459,4235
460,4189
461,4136
462,4080
463,4021
464,3962
465,3904
466,3858
467,3784
468,3745
469,3693
470,3639
471,3586
472,3535
473,3473
474,3417
475,3362
476,3310
477,3260
478,3213
479,3156
480,3103
481,3057
482,3005
483,2955
484,2912
485,2869
486,2829
487,2771
488,2734
489,2688
490,2648
491,2601
492,2557
493,2512
494,2464
495,2424
496,2389
497,2345
498,2307
499,2271
500,2227
501,2187
502,2158
503,2114
504,2081
505,2041
506,2004
507,1960
508,1918
509,1885
510,1846
511,1808
512,1776
513,1745
514,1698
515,1660
516,1623
517,1594
518,1559
519,1527
520,1500
521,1462
522,1427
523,1399
524,1369
525,1348
526,1320
527,1295
528,1270
529,1239
530,1223
531,1200
532,1179
533,1149
534,1124
535,1099
536,1070
537,1048
538,1019
539,986
540,958
541,939
542,909
543,892
544,860
545,838
546,816
547,796
548,781
549,757
550,734
551,720
552,697
553,673
554,658
555,641
556,622
557,604
558,586
559,565
560,550
561,537
562,522
563,501
564,481
565,463
566,447
567,435
568,423
569,414
570,401
571,386
572,372
573,360
574,352
575,346
576,335
577,322
578,309
579,303
580,291
581,274
582,266
583,262
584,252
585,242
586,230
587,219
588,212
589,208
590,200
591,195
592,186
593,176
594,166
595,160
596,154
597,148
598,142
599,139
600,135
601,129
602,128
603,125
604,119
605,117
606,112
607,105
608,103
609,97
610,94
611,92
612,87
613,82
614,79
615,77
616,71
617,67
618,66
619,63
620,62
621,58
622,56
623,54
624,53
