score,rank
200,260440
201,260360
202,260288
203,260216
204,260127
205,260038
206,259954
207,259851
208,259731
209,259620
210,259526
211,259423
212,259304
213,259186
214,259067
215,258940
216,258799
217,258670
218,258538
219,258395
220,258256
221,258127
222,257996
223,257843
224,257684
225,257531
226,257379
227,257189
228,257021
229,256853
230,256687
231,256541
232,256360
233,256179
234,255998
235,255797
236,255617
237,255443
238,255245
239,255040
240,254814
241,254617
242,254408
243,254152
244,253911
245,253667
246,253434
247,253202
248,252949
249,252683
250,252431
251,252172
252,251935
253,251672
254,251383
255,251117
256,250834
257,250531
258,250224
259,249949
260,249641
261,249313
262,248989
263,248671
264,248326
265,247982
266,247670
267,247324
268,246969
269,246590
270,246204
271,245838
272,245486
273,245069
274,244673
275,244246
276,243777
277,243373
278,242940
279,242522
280,242085
281,241649
282,241185
283,240726
284,240241
285,239751
286,239305
287,238783
288,238310
289,237804
290,237327
291,236810
292,236276
293,235732
294,235193
295,234633
296,234110
297,233519
298,232913
299,232314
300,231722
301,231088
302,230487
303,229858
304,229264
305,228607
306,227977
307,227332
308,226704
309,226037
310,225373
311,224756
312,224104
313,223445
314,222759
315,222059
316,221324
317,220604
318,219933
319,219234
320,218513
321,217782
322,217039
323,216320
324,215529
325,214760
326,214029
327,213273
328,212543
329,211791
330,210982
331,210156
332,209403
333,208598
334,207784
335,206953
336,206143
337,205345
338,204549
339,203646
340,202789
341,201898
342,201084
343,200202
344,199405
345,198534
346,197699
347,196849
348,195938
349,195055
350,194079
351,193109
352,192228
353,191308
354,190413
355,189501
356,188567
357,187670
358,186735
359,185822
360,184935
361,184025
362,183008
363,182134
364,181160
365,180214
366,179294
367,178358
368,177412
369,176484
370,175515
371,174555
372,173641
373,172645
374,171680
375,170677
376,169686
377,168720
378,167710
379,166682
380,165697
381,164689
382,163706
383,162765
384,161760
385,160748
386,159730
387,158752
388,157760
389,156776
390,155831
391,154864
392,153853
393,152822
394,151796
395,150802
396,149764
397,148749
398,147697
399,146685
400,145655
401,144635
402,143607
403,142567
404,141579
405,140562
406,139558
407,138585
408,137639
409,136597
410,135628
411,134636
412,133647
413,132594
414,131573
415,130487
416,129527
417,128515
418,127514
419,126522
420,125542
421,124551
422,123552
423,122533
424,121551
425,120541
426,119563
427,118564
428,117563
429,116561
430,115535
431,114555
432,113586
433,112650
434,111731
435,110788
436,109807
437,108796
438,107823
439,106909
440,105951
441,105031
442,104077
443,103112
444,102212
445,101316
446,100421
447,99491
448,98624
449,97701
450,96794
451,95857
452,94939
453,94044
454,93095
455,92202
456,91323
457,90446
458,89560
459,88684
460,87862
461,87005
462,86116
463,85253
464,84409
465,83554
466,82743
467,81900
468,81076
469,80237
470,79359
471,78542
472,77678
473,76847
474,76051
475,75232
476,74398
477,73610
478,72805
479,72028
480,71200
481,70383
482,69556
483,68798
484,68033
485,67256
486,66437
487,65660
488,64850
489,64069
490,63355
491,62591
492,61833
493,61075
494,60368
495,59660
496,58922
497,58241
498,57486
499,56773
500,56053
501,55344
502,54640
503,53907
504,53196
505,52479
506,51773
507,51095
508,50421
509,49727
510,49057
511,48401
512,47719
513,46998
514,46302
515,45653
516,44998
517,44350
518,43759
519,43068
520,42427
521,41730
522,41118
523,40475
524,39837
525,39224
526,38572
527,37987
528,37371
529,36743
530,36129
531,35554
532,34984
533,34403
534,33772
535,33209
536,32671
537,32063
538,31480
539,30952
540,30396
541,29816
542,29310
543,28751
544,28197
545,27615
546,27102
547,26577
548,26081
549,25556
550,25054
551,24557
552,24025
553,23486
554,23001
555,22560
556,22096
557,21622
558,21165
559,20689
560,20247
561,19815
562,19388
563,18933
564,18517
565,18106
566,17655
567,17219
568,16819
569,16402
570,15993
571,15577
572,15172
573,14810
574,14465
575,14121
576,13742
577,13342
578,12990
579,12631
580,12271
581,11914
582,11579
583,11251
584,10937
585,10613
586,10278
587,9967
588,9666
589,9359
590,9053
591,8762
592,8483
593,8199
594,7956
595,7692
596,7427
597,7197
598,6968
599,6712
600,6473
601,6235
602,6016
603,5774
604,5576
605,5374
606,5176
607,4991
608,4795
609,4576
610,4378
611,4212
612,4030
613,3858
614,3683
615,3531
616,3386
617,3243
618,3110
619,2981
620,2839
621,2709
622,2596
623,2485
624,2372
625,2246
626,2136
627,2029
628,1932
629,1820
630,1719
631,1634
632,1533
633,1457
634,1384
635,1309
636,1233
637,1167
638,1105
639,1046
640,985
641,918
642,857
643,816
644,756
645,708
646,659
647,622
648,584
649,542
650,493
651,452
652,427
653,391
654,357
655,327
656,306
657,280
658,258
659,236
660,220
661,199
662,182
663,171
664,161
665,153
666,142
667,131
668,115
669,101
670,93
671,84
672,72
673,63
674,59
675,54
676,47
677,45
678,42
679,38
680,35
681,32
682,29
683,26
684,21
685,19
686,19
687,15
688,13
