score,rank
0,17212
1,16797
2,16797
3,16797
4,16797
5,16797
6,16617
7,16617
8,16617
9,16617
10,16617
11,16616
12,16616
13,16616
14,16615
15,16615
16,16477
17,16476
18,16476
19,16462
20,16462
21,16178
22,16178
23,16178
24,16178
25,16178
26,16178
27,16178
28,16178
29,16178
30,16178
31,16178
32,16178
33,16178
34,16178
35,16178
36,16178
37,16178
38,16178
39,16178
40,16178
41,16178
42,16178
43,16178
44,16178
45,16178
46,16178
47,16178
48,16177
49,16177
50,16177
51,16176
52,16176
53,16176
54,16176
55,16176
56,16175
57,16175
58,16175
59,16175
60,16175
61,16175
62,16174
63,16174
64,16174
65,16174
66,16174
67,16174
68,16174
69,16174
70,16174
71,16174
72,16174
73,16174
74,16174
75,16174
76,16174
77,16174
78,16174
79,16174
80,16174
81,16174
82,16174
83,16174
84,16174
85,16174
86,16174
87,16173
88,16173
89,16172
90,16170
91,16170
92,16170
93,16170
94,16170
95,16170
96,16170
97,16169
98,16169
99,16169
100,16169
101,16169
102,16168
103,16168
104,16167
105,16167
106,16167
107,16167
108,16167
109,16167
110,16167
111,16167
112,16167
113,16167
114,16167
115,16167
116,16167
117,16167
118,16167
119,16167
120,16167
121,16167
122,16167
123,16165
124,16164
125,16164
126,16164
127,16164
128,16164
129,16164
130,16164
131,16164
132,16164
133,16164
134,16164
135,16164
136,16164
137,16164
138,16163
139,16163
140,16163
141,16163
142,16163
143,16163
144,16163
145,16163
146,16163
147,16163
148,16163
149,16163
150,16163
151,16163
152,16162
153,16162
154,16161
155,16161
156,16159
157,16159
158,16159
159,16159
160,16159
161,16158
162,16158
163,16157
164,16156
165,16156
166,16156
167,16156
168,16156
169,16155
170,16154
171,16154
172,16154
173,16153
174,16153
175,16152
176,16152
177,16150
178,16149
179,16148
180,16147
181,16146
182,16144
183,16142
184,16139
185,16138
186,16137
187,16136
188,16134
189,16132
190,16131
191,16127
192,16124
193,16123
194,16122
195,16118
196,16117
197,16115
198,16113
199,16111
200,16108
201,16105
202,16099
203,16096
204,16092
205,16089
206,16087
207,16084
208,16081
209,16078
210,16073
211,16067
212,16062
213,16056
214,16052
215,16044
216,16037
217,16033
218,16018
219,16015
220,16012
221,16003
222,15997
223,15993
224,15983
225,15978
226,15965
227,15957
228,15945
229,15927
230,15918
231,15903
232,15892
233,15881
234,15870
235,15859
236,15847
237,15838
238,15830
239,15818
240,15806
241,15789
242,15772
243,15756
244,15737
245,15721
246,15704
247,15676
248,15659
249,15645
250,15631
251,15610
252,15585
253,15563
254,15544
255,15524
256,15496
257,15470
258,15453
259,15432
260,15411
261,15379
262,15360
263,15333
264,15300
265,15270
266,15237
267,15214
268,15192
269,15166
270,15132
271,15103
272,15074
273,15048
274,15016
275,14976
276,14945
277,14921
278,14877
279,14842
280,14807
281,14772
282,14743
283,14707
284,14672
285,14643
286,14600
287,14562
288,14523
289,14479
290,14437
291,14399
292,14354
293,14317
294,14276
295,14235
296,14201
297,14156
298,14107
299,14073
300,14021
301,13973
302,13919
303,13869
304,13808
305,13768
306,13710
307,13663
308,13615
309,13563
310,13516
311,13460
312,13401
313,13350
314,13289
315,13217
316,13143
317,13092
318,13028
319,12974
320,12915
321,12840
322,12777
