score,rank
409,35387
410,35215
411,35012
412,34842
413,34695
414,34510
415,34336
416,34151
417,33962
418,33757
419,33560
420,33379
421,33172
422,32971
423,32787
424,32606
425,32371
426,32173
427,31948
428,31760
429,31551
430,31354
431,31156
432,30947
433,30757
434,30555
435,30343
436,30125
437,29925
438,29727
439,29515
440,29290
441,29068
442,28834
443,28626
444,28436
445,28218
446,28016
447,27778
448,27543
449,27330
450,27074
451,26843
452,26641
453,26423
454,26207
455,25952
456,25740
457,25507
458,25297
459,25085
460,24885
461,24628
462,24410
463,24185
464,23954
465,23702
466,23473
467,23227
468,23017
469,22788
470,22556
471,22341
472,22103
473,21891
474,21663
475,21445
476,21209
477,20970
478,20726
479,20472
480,20264
481,20019
482,19767
483,19535
484,19304
485,19084
486,18852
487,18647
488,18410
489,18187
490,17958
491,17713
492,17492
493,17279
494,17056
495,16827
496,16612
497,16390
498,16168
499,15944
500,15732
501,15508
502,15308
503,15086
504,14881
505,14675
506,14486
507,14258
508,14050
509,13840
510,13629
511,13441
512,13226
513,13012
514,12817
515,12618
516,12429
517,12251
518,12054
519,11852
520,11670
521,11474
522,11279
523,11096
524,10921
525,10731
526,10547
527,10376
528,10219
529,10054
530,9885
531,9703
532,9536
533,9343
534,9167
535,8991
536,8800
537,8656
538,8512
539,8341
540,8166
541,8010
542,7865
543,7712
544,7556
545,7395
546,7243
547,7104
548,6975
549,6817
550,6681
551,6538
552,6385
553,6241
554,6115
555,5967
556,5855
557,5743
558,5621
559,5489
560,5358
561,5231
562,5110
563,4998
564,4864
565,4761
566,4653
567,4542
568,4431
569,4331
570,4214
571,4110
572,4012
573,3918
574,3809
575,3706
576,3598
577,3507
578,3417
579,3313
580,3210
581,3128
582,3043
583,2949
584,2858
585,2763
586,2649
587,2575
588,2480
589,2387
590,2321
591,2250
592,2185
593,2104
594,2033
595,1970
596,1897
597,1826
598,1769
599,1711
600,1649
601,1595
602,1536
603,1485
604,1425
605,1363
606,1301
607,1249
608,1200
609,1157
610,1107
611,1053
612,1006
613,969
614,934
615,894
616,851
617,815
618,772
619,726
620,689
621,645
622,618
623,588
624,556
625,526
626,504
627,480
628,445
629,426
630,402
631,381
632,359
633,338
634,314
635,300
636,276
637,264
638,244
639,234
640,218
641,199
642,186
643,180
644,162
645,151
646,137
647,127
648,113
649,103
650,96
651,89
652,79
653,71
654,66
655,60
656,57
657,49
658,38
659,35
660,29
661,27
662,24
663,23
664,22
665,21
666,18
667,16
668,13
