score,rank
101,182051
102,182049
103,182047
104,182045
105,182044
107,182042
108,182040
109,182039
111,182038
112,182037
113,182036
114,182034
115,182032
117,182031
118,182030
119,182029
120,182027
121,182025
122,182024
123,182023
124,182020
125,182018
126,182015
127,182012
128,182009
129,182007
130,182004
131,182003
132,182000
133,181997
135,181995
136,181994
137,181993
138,181991
139,181987
140,181985
141,181980
142,181976
143,181974
144,181971
145,181969
146,181965
147,181961
148,181959
149,181956
150,181952
151,181949
152,181945
153,181944
154,181940
155,181937
156,181936
157,181931
158,181927
159,181924
160,181916
161,181913
162,181906
163,181903
164,181897
165,181892
166,181889
167,181880
168,181874
169,181864
170,181857
171,181850
172,181845
173,181838
174,181829
175,181823
176,181812
177,181807
178,181799
179,181788
180,181781
181,181778
182,181768
183,181756
184,181748
185,181737
186,181727
187,181713
188,181706
189,181695
190,181686
191,181670
192,181659
193,181650
194,181640
195,181628
196,181616
197,181597
198,181570
199,181550
200,181534
201,181518
202,181503
203,181490
204,181470
205,181444
206,181415
207,181390
208,181366
209,181337
210,181314
211,181284
212,181258
213,181221
214,181190
215,181146
216,181108
217,181076
218,181040
219,180999
220,180953
221,180913
222,180865
223,180822
224,180768
225,180717
226,180677
227,180615
228,180566
229,180522
230,180472
231,180411
232,180342
233,180276
234,180225
235,180148
236,180088
237,180032
238,179968
239,179888
240,179825
241,179753
242,179687
243,179609
244,179534
245,179478
246,179406
247,179340
248,179267
249,179185
250,179097
251,179019
252,178922
253,178850
254,178778
255,178682
256,178591
257,178518
258,178427
259,178318
260,178233
261,178125
262,178032
263,177918
264,177800
265,177671
266,177578
267,177476
268,177370
269,177261
270,177161
271,177047
272,176926
273,176797
274,176680
275,176552
276,176446
277,176306
278,176192
279,176066
280,175946
281,175799
282,175654
283,175525
284,175394
285,175277
286,175157
287,175004
288,174859
289,174696
290,174528
291,174357
292,174191
293,174042
294,173886
295,173741
296,173556
297,173366
298,173197
299,173004
300,172841
301,172663
302,172483
303,172290
304,172084
305,171916
306,171687
307,171473
308,171266
309,171034
310,170820
311,170602
312,170394
313,170192
314,169978
315,169738
316,169478
317,169233
318,169021
319,168795
320,168559
321,168327
322,168072
323,167819
324,167551
325,167269
326,166978
327,166688
328,166438
329,166159
330,165881
331,165574
332,165269
333,164968
334,164635
335,164332
336,164004
337,163689
338,163359
339,163020
340,162659
341,162293
342,161960
343,161612
344,161245
345,160883
346,160525
347,160146
348,159763
349,159393
350,159001
351,158666
352,158264
353,157861
354,157406
355,156986
356,156599
357,156185
358,155761
359,155334
360,154865
361,154414
362,153969
363,153521
364,153046
365,152578
366,152082
367,151627
368,151094
369,150647
370,150190
371,149715
372,149191
373,148668
374,148174
375,147648
376,147167
377,146633
378,146075
379,145573
380,145058
381,144539
382,144021
383,143449
384,142916
385,142363
386,141844
387,141292
388,140751
389,140167
390,139597
391,139055
392,138481
393,137888
394,137268
395,136674
396,136111
397,135539
398,134915
399,134325
400,133698
401,133070
402,132468
403,131826
404,131226
405,130592
406,129959
407,129347
408,128722
409,128091
410,127470
411,126822
412,126157
413,125518
414,124820
415,124168
416,123492
417,122869
418,122184
419,121487
420,120854
421,120172
422,119495
423,118804
424,118133
425,117447
426,116749
427,116046
428,115372
429,114705
430,113990
431,113328
432,112630
433,111961
434,111263
435,110527
436,109799
437,109089
438,108389
439,107678
440,106927
441,106243
442,105514
443,104753
444,104036
445,103351
446,102615
447,101904
448,101161
449,100488
450,99765
451,99003
452,98258
453,97549
454,96834
455,96126
456,95392
457,94634
458,93915
459,93145
460,92426
461,91711
462,90973
463,90249
464,89541
465,88822
466,88083
467,87325
468,86596
469,85855
470,85098
471,84317
472,83568
473,82865
474,82087
475,81345
476,80677
477,79940
478,79230
479,78519
480,77799
481,77070
482,76376
483,75670
484,74943
485,74148
486,73422
487,72724
488,71987
489,71346
490,70683
491,69981
492,69302
493,68595
494,67881
495,67175
496,66435
497,65736
498,65064
499,64406
500,63760
501,63101
502,62381
503,61706
504,61054
505,60422
506,59758
507,59113
508,58463
509,57806
510,57162
511,56542
512,55898
513,55282
514,54594
515,53957
516,53372
517,52717
518,52118
519,51494
520,50903
521,50314
522,49736
523,49086
524,48499
525,47910
526,47322
527,46701
528,46165
529,45558
530,44971
531,44393
532,43766
533,43158
534,42563
535,42010
536,41488
537,40925
538,40421
539,39874
540,39344
541,38757
542,38200
543,37682
544,37175
545,36678
546,36152
547,35671
548,35176
549,34706
550,34155
551,33696
552,33240
553,32723
554,32221
555,31742
556,31280
557,30831
558,30398
559,29930
560,29485
561,28998
562,28517
563,28038
564,27616
565,27158
566,26711
567,26278
568,25859
569,25453
570,25021
571,24581
572,24203
573,23777
574,23407
575,22962
576,22574
577,22175
578,21794
579,21404
580,21010
581,20630
582,20264
583,19900
584,19509
585,19145
586,18759
587,18399
588,18020
589,17691
590,17374
591,17010
592,16690
593,16379
594,16051
595,15711
596,15399
597,15066
598,14766
599,14445
600,14174
601,13872
602,13528
603,13210
604,12911
605,12630
606,12311
607,11968
608,11659
609,11374
610,11106
611,10823
612,10522
613,10260
614,9978
615,9705
616,9451
617,9173
618,8939
619,8690
620,8456
621,8220
622,8010
623,7775
624,7555
625,7338
626,7117
627,6908
628,6709
629,6500
630,6305
631,6090
632,5884
633,5723
634,5532
635,5353
636,5140
637,4948
638,4783
